series_id,year,period,value
SMS31000005000000001,1996,M01,22.5
SMS31000005000000001,1996,M02,22.9
SMS31000005000000001,1996,M03,22.9
SMS31000005000000001,1996,M04,23.0
SMS31000005000000001,1996,M05,23.0
SMS31000005000000001,1996,M06,23.4
SMS31000005000000001,1996,M07,23.5
SMS31000005000000001,1996,M08,23.7
SMS31000005000000001,1996,M09,23.8
SMS31000005000000001,1996,M10,23.8
SMS31000005000000001,1996,M11,24.0
SMS31000005000000001,1996,M12,24.0
SMS31000005000000001,1997,M01,24.5
SMS31000005000000001,1997,M02,24.4
SMS31000005000000001,1997,M03,24.6
SMS31000005000000001,1997,M04,24.6
SMS31000005000000001,1997,M05,24.8
SMS31000005000000001,1997,M06,24.9
SMS31000005000000001,1997,M07,24.8
SMS31000005000000001,1997,M08,25.2
SMS31000005000000001,1997,M09,25.2
SMS31000005000000001,1997,M10,25.3
SMS31000005000000001,1997,M11,25.5
SMS31000005000000001,1997,M12,25.6
SMS31000005000000001,1998,M01,25.5
SMS31000005000000001,1998,M02,25.7
SMS31000005000000001,1998,M03,26.0
SMS31000005000000001,1998,M04,26.1
SMS31000005000000001,1998,M05,26.2
SMS31000005000000001,1998,M06,26.3
SMS31000005000000001,1998,M07,26.3
SMS31000005000000001,1998,M08,26.3
SMS31000005000000001,1998,M09,26.5
SMS31000005000000001,1998,M10,26.6
SMS31000005000000001,1998,M11,26.6
SMS31000005000000001,1998,M12,26.7
SMS31000005000000001,1999,M01,26.4
SMS31000005000000001,1999,M02,26.9
SMS31000005000000001,1999,M03,26.7
SMS31000005000000001,1999,M04,26.8
SMS31000005000000001,1999,M05,26.9
SMS31000005000000001,1999,M06,27.0
SMS31000005000000001,1999,M07,27.3
SMS31000005000000001,1999,M08,27.5
SMS31000005000000001,1999,M09,27.5
SMS31000005000000001,1999,M10,27.6
SMS31000005000000001,1999,M11,27.5
SMS31000005000000001,1999,M12,27.5
SMS31000005000000001,2000,M01,27.7
SMS31000005000000001,2000,M02,27.4
SMS31000005000000001,2000,M03,26.9
SMS31000005000000001,2000,M04,27.3
SMS31000005000000001,2000,M05,27.0
SMS31000005000000001,2000,M06,27.0
SMS31000005000000001,2000,M07,27.1
SMS31000005000000001,2000,M08,26.9
SMS31000005000000001,2000,M09,26.7
SMS31000005000000001,2000,M10,26.6
SMS31000005000000001,2000,M11,26.7
SMS31000005000000001,2000,M12,26.6
SMS31000005000000001,2001,M01,26.6
SMS31000005000000001,2001,M02,26.5
SMS31000005000000001,2001,M03,26.6
SMS31000005000000001,2001,M04,26.7
