series_id,year,period,value
SMS17000007000000001,1996,M01,456.0
SMS17000007000000001,1996,M02,456.1
SMS17000007000000001,1996,M03,456.8
SMS17000007000000001,1996,M04,456.7
SMS17000007000000001,1996,M05,456.9
SMS17000007000000001,1996,M06,459.4
SMS17000007000000001,1996,M07,458.1
SMS17000007000000001,1996,M08,458.1
SMS17000007000000001,1996,M09,456.9
SMS17000007000000001,1996,M10,456.5
SMS17000007000000001,1996,M11,457.6
SMS17000007000000001,1996,M12,458.1
SMS17000007000000001,1997,M01,461.4
SMS17000007000000001,1997,M02,461.6
SMS17000007000000001,1997,M03,462.8
SMS17000007000000001,1997,M04,455.2
SMS17000007000000001,1997,M05,457.0
SMS17000007000000001,1997,M06,458.0
SMS17000007000000001,1997,M07,457.5
SMS17000007000000001,1997,M08,458.4
SMS17000007000000001,1997,M09,461.0
SMS17000007000000001,1997,M10,460.7
SMS17000007000000001,1997,M11,465.3
SMS17000007000000001,1997,M12,466.7
SMS17000007000000001,1998,M01,462.5
SMS17000007000000001,1998,M02,464.9
SMS17000007000000001,1998,M03,462.3
SMS17000007000000001,1998,M04,467.4
SMS17000007000000001,1998,M05,470.9
SMS17000007000000001,1998,M06,470.8
SMS17000007000000001,1998,M07,477.0
SMS17000007000000001,1998,M08,475.9
SMS17000007000000001,1998,M09,475.2
SMS17000007000000001,1998,M10,479.5
SMS17000007000000001,1998,M11,482.5
SMS17000007000000001,1998,M12,484.5
SMS17000007000000001,1999,M01,474.8
SMS17000007000000001,1999,M02,478.1
SMS17000007000000001,1999,M03,478.1
SMS17000007000000001,1999,M04,478.8
SMS17000007000000001,1999,M05,478.7
SMS17000007000000001,1999,M06,479.5
SMS17000007000000001,1999,M07,478.6
SMS17000007000000001,1999,M08,477.9
SMS17000007000000001,1999,M09,477.9
SMS17000007000000001,1999,M10,482.2
SMS17000007000000001,1999,M11,482.6
SMS17000007000000001,1999,M12,484.5
SMS17000007000000001,2000,M01,484.2
SMS17000007000000001,2000,M02,484.1
SMS17000007000000001,2000,M03,487.3
SMS17000007000000001,2000,M04,487.3
SMS17000007000000001,2000,M05,483.9
SMS17000007000000001,2000,M06,486.4
SMS17000007000000001,2000,M07,486.2
SMS17000007000000001,2000,M08,487.0
SMS17000007000000001,2000,M09,487.9
SMS17000007000000001,2000,M10,489.5
SMS17000007000000001,2000,M11,490.2
SMS17000007000000001,2000,M12,488.4
SMS17000007000000001,2001,M01,489.8
SMS17000007000000001,2001,M02,491.7
SMS17000007000000001,2001,M03,493.5
SMS17000007000000001,2001,M04,494.2
SMS17000007000000001,2001,M05,494.0
SMS17000007000000001,2001,M06,494.9
SMS17000007000000001,2001,M07,492.9
SMS17000007000000001,2001,M08,492.8
SMS17000007000000001,2001,M09,490.2
SMS17000007000000001,2001,M10,488.0
SMS17000007000000001,2001,M11,487.2
SMS17000007000000001,2001,M12,487.0
SMS17000007000000001,2002,M01,489.6
SMS17000007000000001,2002,M02,489.5
SMS17000007000000001,2002,M03,489.0
SMS17000007000000001,2002,M04,489.6
SMS17000007000000001,2002,M05,490.4
SMS17000007000000001,2002,M06,491.4
SMS17000007000000001,2002,M07,493.3
SMS17000007000000001,2002,M08,493.8
SMS17000007000000001,2002,M09,493.9
SMS17000007000000001,2002,M10,494.9
SMS17000007000000001,2002,M11,495.4
SMS17000007000000001,2002,M12,496.0
SMS17000007000000001,2003,M01,494.9
SMS17000007000000001,2003,M02,492.7
SMS17000007000000001,2003,M03,491.3
SMS17000007000000001,2003,M04,495.9
SMS17000007000000001,2003,M05,496.6
SMS17000007000000001,2003,M06,498.5
SMS17000007000000001,2003,M07,497.6
SMS17000007000000001,2003,M08,497.5
SMS17000007000000001,2003,M09,499.2
SMS17000007000000001,2003,M10,500.3
SMS17000007000000001,2003,M11,500.8
SMS17000007000000001,2003,M12,503.1
SMS17000007000000001,2004,M01,504.1
SMS17000007000000001,2004,M02,503.0
SMS17000007000000001,2004,M03,503.8
SMS17000007000000001,2004,M04,503.8
SMS17000007000000001,2004,M05,505.0
SMS17000007000000001,2004,M06,505.2
SMS17000007000000001,2004,M07,507.8
SMS17000007000000001,2004,M08,508.2
SMS17000007000000001,2004,M09,508.2
SMS17000007000000001,2004,M10,508.2
SMS17000007000000001,2004,M11,508.8
SMS17000007000000001,2004,M12,508.9
SMS17000007000000001,2005,M01,506.2
SMS17000007000000001,2005,M02,508.7
SMS17000007000000001,2005,M03,507.5
SMS17000007000000001,2005,M04,513.2
SMS17000007000000001,2005,M05,511.9
SMS17000007000000001,2005,M06,510.7
SMS17000007000000001,2005,M07,513.9
SMS17000007000000001,2005,M08,514.2
SMS17000007000000001,2005,M09,517.0
SMS17000007000000001,2005,M10,514.5
SMS17000007000000001,2005,M11,515.5
SMS17000007000000001,2005,M12,515.9
SMS17000007000000001,2006,M01,517.4
SMS17000007000000001,2006,M02,521.6
SMS17000007000000001,2006,M03,521.2
SMS17000007000000001,2006,M04,521.5
SMS17000007000000001,2006,M05,519.8
SMS17000007000000001,2006,M06,523.7
SMS17000007000000001,2006,M07,524.2
SMS17000007000000001,2006,M08,524.1
SMS17000007000000001,2006,M09,523.8
SMS17000007000000001,2006,M10,524.2
SMS17000007000000001,2006,M11,525.9
SMS17000007000000001,2006,M12,528.5
SMS17000007000000001,2007,M01,530.6
SMS17000007000000001,2007,M02,529.9
SMS17000007000000001,2007,M03,529.9
SMS17000007000000001,2007,M04,530.5
SMS17000007000000001,2007,M05,530.8
SMS17000007000000001,2007,M06,531.3
SMS17000007000000001,2007,M07,530.7
SMS17000007000000001,2007,M08,531.6
SMS17000007000000001,2007,M09,531.5
SMS17000007000000001,2007,M10,534.3
SMS17000007000000001,2007,M11,534.8
SMS17000007000000001,2007,M12,534.4
SMS17000007000000001,2008,M01,534.5
SMS17000007000000001,2008,M02,534.2
SMS17000007000000001,2008,M03,533.5
SMS17000007000000001,2008,M04,536.7
SMS17000007000000001,2008,M05,535.2
SMS17000007000000001,2008,M06,535.3
SMS17000007000000001,2008,M07,534.0
SMS17000007000000001,2008,M08,533.2
SMS17000007000000001,2008,M09,530.9
SMS17000007000000001,2008,M10,531.5
SMS17000007000000001,2008,M11,528.1
SMS17000007000000001,2008,M12,526.9
SMS17000007000000001,2009,M01,524.1
