series_id,year,period,value
SMS17000004000000001,1996,M01,1190.6
SMS17000004000000001,1996,M02,1191.5
SMS17000004000000001,1996,M03,1191.7
SMS17000004000000001,1996,M04,1182.4
SMS17000004000000001,1996,M05,1185.5
SMS17000004000000001,1996,M06,1187.7
SMS17000004000000001,1996,M07,1185.5
SMS17000004000000001,1996,M08,1188.0
SMS17000004000000001,1996,M09,1187.7
SMS17000004000000001,1996,M10,1193.1
SMS17000004000000001,1996,M11,1193.7
SMS17000004000000001,1996,M12,1196.3
SMS17000004000000001,1997,M01,1199.6
SMS17000004000000001,1997,M02,1195.6
SMS17000004000000001,1997,M03,1197.6
SMS17000004000000001,1997,M04,1198.5
SMS17000004000000001,1997,M05,1200.4
SMS17000004000000001,1997,M06,1201.7
SMS17000004000000001,1997,M07,1201.3
SMS17000004000000001,1997,M08,1185.4
SMS17000004000000001,1997,M09,1199.0
SMS17000004000000001,1997,M10,1201.6
SMS17000004000000001,1997,M11,1204.6
SMS17000004000000001,1997,M12,1208.2
SMS17000004000000001,1998,M01,1206.6
SMS17000004000000001,1998,M02,1204.9
SMS17000004000000001,1998,M03,1204.5
SMS17000004000000001,1998,M04,1201.4
SMS17000004000000001,1998,M05,1206.4
SMS17000004000000001,1998,M06,1206.6
SMS17000004000000001,1998,M07,1210.6
SMS17000004000000001,1998,M08,1211.0
SMS17000004000000001,1998,M09,1212.9
SMS17000004000000001,1998,M10,1212.2
SMS17000004000000001,1998,M11,1216.5
SMS17000004000000001,1998,M12,1215.0
SMS17000004000000001,1999,M01,1214.0
SMS17000004000000001,1999,M02,1217.7
SMS17000004000000001,1999,M03,1219.5
SMS17000004000000001,1999,M04,1220.6
SMS17000004000000001,1999,M05,1220.2
SMS17000004000000001,1999,M06,1222.1
SMS17000004000000001,1999,M07,1225.8
SMS17000004000000001,1999,M08,1223.9
SMS17000004000000001,1999,M09,1222.5
SMS17000004000000001,1999,M10,1227.6
SMS17000004000000001,1999,M11,1229.7
SMS17000004000000001,1999,M12,1230.5
SMS17000004000000001,2000,M01,1233.5
SMS17000004000000001,2000,M02,1235.8
SMS17000004000000001,2000,M03,1236.4
SMS17000004000000001,2000,M04,1237.4
SMS17000004000000001,2000,M05,1236.9
SMS17000004000000001,2000,M06,1237.8
SMS17000004000000001,2000,M07,1239.3
SMS17000004000000001,2000,M08,1242.6
SMS17000004000000001,2000,M09,1244.2
SMS17000004000000001,2000,M10,1243.5
SMS17000004000000001,2000,M11,1245.2
SMS17000004000000001,2000,M12,1245.2
SMS17000004000000001,2001,M01,1242.9
SMS17000004000000001,2001,M02,1241.2
SMS17000004000000001,2001,M03,1239.1
SMS17000004000000001,2001,M04,1238.0
SMS17000004000000001,2001,M05,1233.4
SMS17000004000000001,2001,M06,1231.8
SMS17000004000000001,2001,M07,1222.3
SMS17000004000000001,2001,M08,1216.6
SMS17000004000000001,2001,M09,1213.9
SMS17000004000000001,2001,M10,1204.4
SMS17000004000000001,2001,M11,1200.9
SMS17000004000000001,2001,M12,1197.4
SMS17000004000000001,2002,M01,1196.4
SMS17000004000000001,2002,M02,1193.2
SMS17000004000000001,2002,M03,1191.9
SMS17000004000000001,2002,M04,1191.3
SMS17000004000000001,2002,M05,1189.9
SMS17000004000000001,2002,M06,1188.0
SMS17000004000000001,2002,M07,1189.6
SMS17000004000000001,2002,M08,1189.2
SMS17000004000000001,2002,M09,1188.5
SMS17000004000000001,2002,M10,1188.2
SMS17000004000000001,2002,M11,1187.7
SMS17000004000000001,2002,M12,1187.4
SMS17000004000000001,2003,M01,1185.5
SMS17000004000000001,2003,M02,1183.9
SMS17000004000000001,2003,M03,1181.3
SMS17000004000000001,2003,M04,1178.3
SMS17000004000000001,2003,M05,1176.6
SMS17000004000000001,2003,M06,1174.6
SMS17000004000000001,2003,M07,1170.6
SMS17000004000000001,2003,M08,1170.5
SMS17000004000000001,2003,M09,1170.7
SMS17000004000000001,2003,M10,1171.1
SMS17000004000000001,2003,M11,1170.6
SMS17000004000000001,2003,M12,1170.6
SMS17000004000000001,2004,M01,1169.8
SMS17000004000000001,2004,M02,1169.2
SMS17000004000000001,2004,M03,1169.8
SMS17000004000000001,2004,M04,1171.0
SMS17000004000000001,2004,M05,1173.3
SMS17000004000000001,2004,M06,1172.7
SMS17000004000000001,2004,M07,1171.9
SMS17000004000000001,2004,M08,1173.2
SMS17000004000000001,2004,M09,1174.3
SMS17000004000000001,2004,M10,1176.5
SMS17000004000000001,2004,M11,1175.0
SMS17000004000000001,2004,M12,1174.9
SMS17000004000000001,2005,M01,1173.6
SMS17000004000000001,2005,M02,1174.6
SMS17000004000000001,2005,M03,1175.7
SMS17000004000000001,2005,M04,1179.4
SMS17000004000000001,2005,M05,1178.4
SMS17000004000000001,2005,M06,1176.4
SMS17000004000000001,2005,M07,1180.3
SMS17000004000000001,2005,M08,1181.8
SMS17000004000000001,2005,M09,1183.5
SMS17000004000000001,2005,M10,1182.3
SMS17000004000000001,2005,M11,1182.6
SMS17000004000000001,2005,M12,1184.0
SMS17000004000000001,2006,M01,1183.8
SMS17000004000000001,2006,M02,1187.5
SMS17000004000000001,2006,M03,1188.5
SMS17000004000000001,2006,M04,1189.6
SMS17000004000000001,2006,M05,1189.1
SMS17000004000000001,2006,M06,1190.6
SMS17000004000000001,2006,M07,1191.1
SMS17000004000000001,2006,M08,1191.8
SMS17000004000000001,2006,M09,1192.9
SMS17000004000000001,2006,M10,1191.9
SMS17000004000000001,2006,M11,1193.6
SMS17000004000000001,2006,M12,1196.5
SMS17000004000000001,2007,M01,1201.2
SMS17000004000000001,2007,M02,1199.7
SMS17000004000000001,2007,M03,1204.0
SMS17000004000000001,2007,M04,1200.3
SMS17000004000000001,2007,M05,1203.3
SMS17000004000000001,2007,M06,1204.4
SMS17000004000000001,2007,M07,1204.5
SMS17000004000000001,2007,M08,1202.3
SMS17000004000000001,2007,M09,1203.4
SMS17000004000000001,2007,M10,1202.9
SMS17000004000000001,2007,M11,1207.4
SMS17000004000000001,2007,M12,1209.5
SMS17000004000000001,2008,M01,1209.5
SMS17000004000000001,2008,M02,1207.9
SMS17000004000000001,2008,M03,1207.3
SMS17000004000000001,2008,M04,1205.1
SMS17000004000000001,2008,M05,1202.7
SMS17000004000000001,2008,M06,1199.3
SMS17000004000000001,2008,M07,1198.0
SMS17000004000000001,2008,M08,1194.7
SMS17000004000000001,2008,M09,1190.4
SMS17000004000000001,2008,M10,1185.6
SMS17000004000000001,2008,M11,1179.4
SMS17000004000000001,2008,M12,1173.4
SMS17000004000000001,2009,M01,1163.5
SMS17000004000000001,2009,M02,1157.0
SMS17000004000000001,2009,M03,1147.2
SMS17000004000000001,2009,M04,1138.5
SMS17000004000000001,2009,M05,1135.4
SMS17000004000000001,2009,M06,1130.5
SMS17000004000000001,2009,M07,1123.5
SMS17000004000000001,2009,M08,1122.1
SMS17000004000000001,2009,M09,1119.6
SMS17000004000000001,2009,M10,1115.7
SMS17000004000000001,2009,M11,1114.8
SMS17000004000000001,2009,M12,1111.5
SMS17000004000000001,2010,M01,1111.6
SMS17000004000000001,2010,M02,1112.2
SMS17000004000000001,2010,M03,1113.4
SMS17000004000000001,2010,M04,1116.8
SMS17000004000000001,2010,M05,1117.2
SMS17000004000000001,2010,M06,1118.0
SMS17000004000000001,2010,M07,1118.2
SMS17000004000000001,2010,M08,1119.8
SMS17000004000000001,2010,M09,1119.4
SMS17000004000000001,2010,M10,1121.8
SMS17000004000000001,2010,M11,1121.2
SMS17000004000000001,2010,M12,1123.1
SMS17000004000000001,2011,M01,1127.1
SMS17000004000000001,2011,M02,1129.4
SMS17000004000000001,2011,M03,1131.4
SMS17000004000000001,2011,M04,1135.8
SMS17000004000000001,2011,M05,1134.4
SMS17000004000000001,2011,M06,1135.3
SMS17000004000000001,2011,M07,1136.4
SMS17000004000000001,2011,M08,1137.5
SMS17000004000000001,2011,M09,1140.2
SMS17000004000000001,2011,M10,1139.6
SMS17000004000000001,2011,M11,1140.4
SMS17000004000000001,2011,M12,1142.3
SMS17000004000000001,2012,M01,1143.0
SMS17000004000000001,2012,M02,1144.3
SMS17000004000000001,2012,M03,1147.8
SMS17000004000000001,2012,M04,1146.4
SMS17000004000000001,2012,M05,1145.7
SMS17000004000000001,2012,M06,1145.6
SMS17000004000000001,2012,M07,1147.3
SMS17000004000000001,2012,M08,1147.0
SMS17000004000000001,2012,M09,1148.0
SMS17000004000000001,2012,M10,1150.6
SMS17000004000000001,2012,M11,1155.5
SMS17000004000000001,2012,M12,1151.6
SMS17000004000000001,2013,M01,1149.1
SMS17000004000000001,2013,M02,1151.7
SMS17000004000000001,2013,M03,1151.1
SMS17000004000000001,2013,M04,1151.2
SMS17000004000000001,2013,M05,1152.0
SMS17000004000000001,2013,M06,1154.0
SMS17000004000000001,2013,M07,1155.7
SMS17000004000000001,2013,M08,1157.2
SMS17000004000000001,2013,M09,1156.5
SMS17000004000000001,2013,M10,1157.7
SMS17000004000000001,2013,M11,1157.6
SMS17000004000000001,2013,M12,1160.9
SMS17000004000000001,2014,M01,1162.2
SMS17000004000000001,2014,M02,1160.0
SMS17000004000000001,2014,M03,1163.2
SMS17000004000000001,2014,M04,1165.4
SMS17000004000000001,2014,M05,1168.2
SMS17000004000000001,2014,M06,1170.5
SMS17000004000000001,2014,M07,1171.3
SMS17000004000000001,2014,M08,1173.0
SMS17000004000000001,2014,M09,1174.0
SMS17000004000000001,2014,M10,1174.9
SMS17000004000000001,2014,M11,1179.0
SMS17000004000000001,2014,M12,1181.1
SMS17000004000000001,2015,M01,1181.5
SMS17000004000000001,2015,M02,1182.2
SMS17000004000000001,2015,M03,1184.2
SMS17000004000000001,2015,M04,1188.3
SMS17000004000000001,2015,M05,1192.4
SMS17000004000000001,2015,M06,1195.1
SMS17000004000000001,2015,M07,1194.4
SMS17000004000000001,2015,M08,1196.7
SMS17000004000000001,2015,M09,1197.6
SMS17000004000000001,2015,M10,1198.2
SMS17000004000000001,2015,M11,1198.4
SMS17000004000000001,2015,M12,1197.3
