series_id,year,period,value
SMS29000005500000001,1996,M01,140.7
SMS29000005500000001,1996,M02,141.0
SMS29000005500000001,1996,M03,141.5
SMS29000005500000001,1996,M04,142.3
SMS29000005500000001,1996,M05,143.0
SMS29000005500000001,1996,M06,143.0
SMS29000005500000001,1996,M07,143.2
SMS29000005500000001,1996,M08,143.3
SMS29000005500000001,1996,M09,143.2
SMS29000005500000001,1996,M10,144.7
SMS29000005500000001,1996,M11,144.9
SMS29000005500000001,1996,M12,145.0
SMS29000005500000001,1997,M01,145.6
SMS29000005500000001,1997,M02,145.7
SMS29000005500000001,1997,M03,145.9
SMS29000005500000001,1997,M04,146.6
SMS29000005500000001,1997,M05,146.8
SMS29000005500000001,1997,M06,146.7
SMS29000005500000001,1997,M07,148.3
SMS29000005500000001,1997,M08,149.0
SMS29000005500000001,1997,M09,149.8
SMS29000005500000001,1997,M10,149.4
SMS29000005500000001,1997,M11,149.7
SMS29000005500000001,1997,M12,150.5
SMS29000005500000001,1998,M01,154.4
SMS29000005500000001,1998,M02,156.1
SMS29000005500000001,1998,M03,155.7
SMS29000005500000001,1998,M04,152.5
SMS29000005500000001,1998,M05,153.6
SMS29000005500000001,1998,M06,154.4
SMS29000005500000001,1998,M07,155.4
SMS29000005500000001,1998,M08,155.4
SMS29000005500000001,1998,M09,155.7
SMS29000005500000001,1998,M10,156.1
SMS29000005500000001,1998,M11,156.3
SMS29000005500000001,1998,M12,156.8
SMS29000005500000001,1999,M01,157.3
SMS29000005500000001,1999,M02,157.6
SMS29000005500000001,1999,M03,157.7
SMS29000005500000001,1999,M04,157.1
SMS29000005500000001,1999,M05,157.2
SMS29000005500000001,1999,M06,157.4
SMS29000005500000001,1999,M07,157.5
SMS29000005500000001,1999,M08,157.8
SMS29000005500000001,1999,M09,157.0
SMS29000005500000001,1999,M10,158.2
SMS29000005500000001,1999,M11,158.2
SMS29000005500000001,1999,M12,158.4
SMS29000005500000001,2000,M01,157.0
SMS29000005500000001,2000,M02,157.0
SMS29000005500000001,2000,M03,157.3
SMS29000005500000001,2000,M04,158.0
SMS29000005500000001,2000,M05,157.6
SMS29000005500000001,2000,M06,158.0
SMS29000005500000001,2000,M07,158.0
SMS29000005500000001,2000,M08,158.0
SMS29000005500000001,2000,M09,158.2
SMS29000005500000001,2000,M10,159.1
SMS29000005500000001,2000,M11,159.5
