series_id,year,period,value
SMS29000008000000001,1996,M01,102.1
SMS29000008000000001,1996,M02,102.4
SMS29000008000000001,1996,M03,102.7
SMS29000008000000001,1996,M04,103.4
SMS29000008000000001,1996,M05,103.6
SMS29000008000000001,1996,M06,103.6
SMS29000008000000001,1996,M07,104.1
SMS29000008000000001,1996,M08,104.1
SMS29000008000000001,1996,M09,104.5
SMS29000008000000001,1996,M10,104.8
SMS29000008000000001,1996,M11,105.0
SMS29000008000000001,1996,M12,104.8
SMS29000008000000001,1997,M01,105.8
SMS29000008000000001,1997,M02,106.0
SMS29000008000000001,1997,M03,106.5
SMS29000008000000001,1997,M04,106.4
SMS29000008000000001,1997,M05,106.6
SMS29000008000000001,1997,M06,106.9
SMS29000008000000001,1997,M07,107.0
SMS29000008000000001,1997,M08,107.2
SMS29000008000000001,1997,M09,107.3
SMS29000008000000001,1997,M10,107.5
SMS29000008000000001,1997,M11,107.7
SMS29000008000000001,1997,M12,107.9
SMS29000008000000001,1998,M01,107.6
SMS29000008000000001,1998,M02,107.9
SMS29000008000000001,1998,M03,107.8
SMS29000008000000001,1998,M04,107.7
SMS29000008000000001,1998,M05,108.5
SMS29000008000000001,1998,M06,108.7
SMS29000008000000001,1998,M07,109.0
SMS29000008000000001,1998,M08,109.4
SMS29000008000000001,1998,M09,109.5
SMS29000008000000001,1998,M10,109.7
SMS29000008000000001,1998,M11,110.0
SMS29000008000000001,1998,M12,110.8
SMS29000008000000001,1999,M01,110.1
SMS29000008000000001,1999,M02,111.0
SMS29000008000000001,1999,M03,111.3
SMS29000008000000001,1999,M04,111.6
SMS29000008000000001,1999,M05,111.8
SMS29000008000000001,1999,M06,112.3
SMS29000008000000001,1999,M07,112.0
SMS29000008000000001,1999,M08,112.9
SMS29000008000000001,1999,M09,113.6
SMS29000008000000001,1999,M10,113.6
SMS29000008000000001,1999,M11,114.2
SMS29000008000000001,1999,M12,114.5
SMS29000008000000001,2000,M01,114.7
SMS29000008000000001,2000,M02,114.9
SMS29000008000000001,2000,M03,115.0
SMS29000008000000001,2000,M04,115.1
SMS29000008000000001,2000,M05,115.1
SMS29000008000000001,2000,M06,114.5
SMS29000008000000001,2000,M07,114.9
