series_id,year,period,value
SMS39000001000000001,1996,M01,13.9
SMS39000001000000001,1996,M02,13.8
SMS39000001000000001,1996,M03,13.9
SMS39000001000000001,1996,M04,13.9
SMS39000001000000001,1996,M05,13.9
SMS39000001000000001,1996,M06,14.0
SMS39000001000000001,1996,M07,14.0
SMS39000001000000001,1996,M08,14.1
SMS39000001000000001,1996,M09,13.8
SMS39000001000000001,1996,M10,13.6
SMS39000001000000001,1996,M11,13.6
SMS39000001000000001,1996,M12,13.6
SMS39000001000000001,1997,M01,13.9
SMS39000001000000001,1997,M02,13.8
SMS39000001000000001,1997,M03,13.8
SMS39000001000000001,1997,M04,13.5
SMS39000001000000001,1997,M05,13.7
SMS39000001000000001,1997,M06,13.7
SMS39000001000000001,1997,M07,13.6
SMS39000001000000001,1997,M08,13.7
SMS39000001000000001,1997,M09,13.8
SMS39000001000000001,1997,M10,13.8
SMS39000001000000001,1997,M11,13.7
SMS39000001000000001,1997,M12,13.9
SMS39000001000000001,1998,M01,14.1
SMS39000001000000001,1998,M02,13.9
SMS39000001000000001,1998,M03,13.8
SMS39000001000000001,1998,M04,13.8
SMS39000001000000001,1998,M05,13.7
SMS39000001000000001,1998,M06,13.7
SMS39000001000000001,1998,M07,13.6
SMS39000001000000001,1998,M08,13.6
SMS39000001000000001,1998,M09,13.7
SMS39000001000000001,1998,M10,13.9
SMS39000001000000001,1998,M11,13.8
SMS39000001000000001,1998,M12,13.9
SMS39000001000000001,1999,M01,13.8
SMS39000001000000001,1999,M02,13.9
SMS39000001000000001,1999,M03,13.6
SMS39000001000000001,1999,M04,13.8
SMS39000001000000001,1999,M05,13.7
SMS39000001000000001,1999,M06,13.6
SMS39000001000000001,1999,M07,13.6
SMS39000001000000001,1999,M08,13.4
SMS39000001000000001,1999,M09,13.4
SMS39000001000000001,1999,M10,13.3
SMS39000001000000001,1999,M11,13.2
SMS39000001000000001,1999,M12,13.1
SMS39000001000000001,2000,M01,13.1
SMS39000001000000001,2000,M02,13.0
SMS39000001000000001,2000,M03,13.1
SMS39000001000000001,2000,M04,13.0
SMS39000001000000001,2000,M05,13.0
SMS39000001000000001,2000,M06,13.0
SMS39000001000000001,2000,M07,12.8
SMS39000001000000001,2000,M08,12.8
SMS39000001000000001,2000,M09,12.8
SMS39000001000000001,2000,M10,12.8
SMS39000001000000001,2000,M11,12.8
SMS39000001000000001,2000,M12,12.8
SMS39000001000000001,2001,M01,12.8
SMS39000001000000001,2001,M02,12.9
SMS39000001000000001,2001,M03,13.0
SMS39000001000000001,2001,M04,12.9
SMS39000001000000001,2001,M05,12.9
SMS39000001000000001,2001,M06,13.0
SMS39000001000000001,2001,M07,13.1
SMS39000001000000001,2001,M08,13.0
SMS39000001000000001,2001,M09,13.1
SMS39000001000000001,2001,M10,12.8
SMS39000001000000001,2001,M11,12.7
SMS39000001000000001,2001,M12,12.7
SMS39000001000000001,2002,M01,12.6
SMS39000001000000001,2002,M02,12.5
SMS39000001000000001,2002,M03,12.4
SMS39000001000000001,2002,M04,12.5
SMS39000001000000001,2002,M05,11.9
SMS39000001000000001,2002,M06,12.0
