series_id,year,period,value
SMS17000008000000001,1996,M01,226.7
SMS17000008000000001,1996,M02,226.9
SMS17000008000000001,1996,M03,227.2
SMS17000008000000001,1996,M04,227.1
SMS17000008000000001,1996,M05,227.3
SMS17000008000000001,1996,M06,227.7
SMS17000008000000001,1996,M07,228.1
SMS17000008000000001,1996,M08,228.7
SMS17000008000000001,1996,M09,228.3
SMS17000008000000001,1996,M10,228.4
SMS17000008000000001,1996,M11,228.9
SMS17000008000000001,1996,M12,228.8
SMS17000008000000001,1997,M01,228.1
SMS17000008000000001,1997,M02,228.7
SMS17000008000000001,1997,M03,229.2
SMS17000008000000001,1997,M04,230.6
SMS17000008000000001,1997,M05,231.1
SMS17000008000000001,1997,M06,231.0
SMS17000008000000001,1997,M07,231.3
SMS17000008000000001,1997,M08,231.6
SMS17000008000000001,1997,M09,232.8
SMS17000008000000001,1997,M10,232.9
SMS17000008000000001,1997,M11,233.5
SMS17000008000000001,1997,M12,234.5
SMS17000008000000001,1998,M01,235.6
SMS17000008000000001,1998,M02,235.9
SMS17000008000000001,1998,M03,236.0
SMS17000008000000001,1998,M04,235.6
SMS17000008000000001,1998,M05,236.5
SMS17000008000000001,1998,M06,236.9
SMS17000008000000001,1998,M07,236.9
SMS17000008000000001,1998,M08,237.2
SMS17000008000000001,1998,M09,238.8
SMS17000008000000001,1998,M10,240.1
SMS17000008000000001,1998,M11,241.0
SMS17000008000000001,1998,M12,240.1
SMS17000008000000001,1999,M01,241.0
SMS17000008000000001,1999,M02,242.2
SMS17000008000000001,1999,M03,243.0
SMS17000008000000001,1999,M04,244.0
SMS17000008000000001,1999,M05,243.9
SMS17000008000000001,1999,M06,243.9
SMS17000008000000001,1999,M07,243.9
SMS17000008000000001,1999,M08,243.8
SMS17000008000000001,1999,M09,243.9
SMS17000008000000001,1999,M10,244.1
SMS17000008000000001,1999,M11,244.8
SMS17000008000000001,1999,M12,245.2
SMS17000008000000001,2000,M01,244.7
SMS17000008000000001,2000,M02,244.6
SMS17000008000000001,2000,M03,244.9
SMS17000008000000001,2000,M04,245.7
SMS17000008000000001,2000,M05,245.0
SMS17000008000000001,2000,M06,244.8
SMS17000008000000001,2000,M07,243.7
SMS17000008000000001,2000,M08,245.3
SMS17000008000000001,2000,M09,248.0
SMS17000008000000001,2000,M10,246.7
SMS17000008000000001,2000,M11,246.6
SMS17000008000000001,2000,M12,246.0
SMS17000008000000001,2001,M01,248.9
SMS17000008000000001,2001,M02,250.0
SMS17000008000000001,2001,M03,251.0
SMS17000008000000001,2001,M04,251.4
SMS17000008000000001,2001,M05,251.9
SMS17000008000000001,2001,M06,251.9
SMS17000008000000001,2001,M07,252.0
SMS17000008000000001,2001,M08,251.9
SMS17000008000000001,2001,M09,252.4
SMS17000008000000001,2001,M10,251.3
SMS17000008000000001,2001,M11,251.9
SMS17000008000000001,2001,M12,251.2
SMS17000008000000001,2002,M01,251.5
SMS17000008000000001,2002,M02,251.4
SMS17000008000000001,2002,M03,251.3
SMS17000008000000001,2002,M04,251.7
SMS17000008000000001,2002,M05,251.4
SMS17000008000000001,2002,M06,252.6
SMS17000008000000001,2002,M07,253.5
SMS17000008000000001,2002,M08,254.2
SMS17000008000000001,2002,M09,252.2
SMS17000008000000001,2002,M10,252.2
SMS17000008000000001,2002,M11,252.3
SMS17000008000000001,2002,M12,251.7
SMS17000008000000001,2003,M01,251.2
SMS17000008000000001,2003,M02,250.4
SMS17000008000000001,2003,M03,250.9
SMS17000008000000001,2003,M04,251.0
SMS17000008000000001,2003,M05,251.2
SMS17000008000000001,2003,M06,252.0
SMS17000008000000001,2003,M07,258.0
SMS17000008000000001,2003,M08,258.5
SMS17000008000000001,2003,M09,258.3
SMS17000008000000001,2003,M10,258.3
SMS17000008000000001,2003,M11,258.0
SMS17000008000000001,2003,M12,257.3
SMS17000008000000001,2004,M01,259.2
SMS17000008000000001,2004,M02,260.0
