series_id,year,period,value
SMS18000006000000001,1996,M01,212.2
SMS18000006000000001,1996,M02,212.9
SMS18000006000000001,1996,M03,211.9
SMS18000006000000001,1996,M04,214.7
SMS18000006000000001,1996,M05,217.1
SMS18000006000000001,1996,M06,216.0
SMS18000006000000001,1996,M07,215.9
SMS18000006000000001,1996,M08,216.3
SMS18000006000000001,1996,M09,215.7
SMS18000006000000001,1996,M10,217.0
SMS18000006000000001,1996,M11,216.5
SMS18000006000000001,1996,M12,216.7
SMS18000006000000001,1997,M01,216.2
SMS18000006000000001,1997,M02,216.8
SMS18000006000000001,1997,M03,218.2
SMS18000006000000001,1997,M04,221.2
SMS18000006000000001,1997,M05,220.5
SMS18000006000000001,1997,M06,219.2
SMS18000006000000001,1997,M07,223.5
SMS18000006000000001,1997,M08,224.2
SMS18000006000000001,1997,M09,225.2
SMS18000006000000001,1997,M10,225.7
SMS18000006000000001,1997,M11,226.0
SMS18000006000000001,1997,M12,229.2
SMS18000006000000001,1998,M01,230.2
SMS18000006000000001,1998,M02,232.1
SMS18000006000000001,1998,M03,233.0
SMS18000006000000001,1998,M04,234.6
SMS18000006000000001,1998,M05,235.9
SMS18000006000000001,1998,M06,237.4
SMS18000006000000001,1998,M07,239.2
SMS18000006000000001,1998,M08,241.1
SMS18000006000000001,1998,M09,242.1
SMS18000006000000001,1998,M10,245.2
SMS18000006000000001,1998,M11,246.1
SMS18000006000000001,1998,M12,247.5
SMS18000006000000001,1999,M01,246.8
SMS18000006000000001,1999,M02,250.2
SMS18000006000000001,1999,M03,251.5
SMS18000006000000001,1999,M04,252.8
SMS18000006000000001,1999,M05,253.3
SMS18000006000000001,1999,M06,254.3
SMS18000006000000001,1999,M07,255.2
SMS18000006000000001,1999,M08,255.5
SMS18000006000000001,1999,M09,254.9
SMS18000006000000001,1999,M10,258.5
SMS18000006000000001,1999,M11,260.2
SMS18000006000000001,1999,M12,262.3
SMS18000006000000001,2000,M01,260.0
SMS18000006000000001,2000,M02,260.9
SMS18000006000000001,2000,M03,261.5
SMS18000006000000001,2000,M04,262.5
SMS18000006000000001,2000,M05,263.0
SMS18000006000000001,2000,M06,263.1
SMS18000006000000001,2000,M07,260.9
SMS18000006000000001,2000,M08,261.0
SMS18000006000000001,2000,M09,261.0
SMS18000006000000001,2000,M10,259.1
SMS18000006000000001,2000,M11,258.2
SMS18000006000000001,2000,M12,256.4
SMS18000006000000001,2001,M01,252.5
SMS18000006000000001,2001,M02,252.9
SMS18000006000000001,2001,M03,252.7
SMS18000006000000001,2001,M04,252.3
SMS18000006000000001,2001,M05,251.2
SMS18000006000000001,2001,M06,250.8
SMS18000006000000001,2001,M07,251.1
SMS18000006000000001,2001,M08,252.5
SMS18000006000000001,2001,M09,249.7
SMS18000006000000001,2001,M10,249.7
SMS18000006000000001,2001,M11,248.5
SMS18000006000000001,2001,M12,248.0
SMS18000006000000001,2002,M01,250.2
SMS18000006000000001,2002,M02,251.3
SMS18000006000000001,2002,M03,251.8
SMS18000006000000001,2002,M04,253.6
SMS18000006000000001,2002,M05,255.0
SMS18000006000000001,2002,M06,256.1
SMS18000006000000001,2002,M07,257.9
SMS18000006000000001,2002,M08,257.5
SMS18000006000000001,2002,M09,257.1
SMS18000006000000001,2002,M10,256.5
SMS18000006000000001,2002,M11,256.7
SMS18000006000000001,2002,M12,257.1
SMS18000006000000001,2003,M01,257.6
SMS18000006000000001,2003,M02,256.8
SMS18000006000000001,2003,M03,255.1
SMS18000006000000001,2003,M04,253.4
SMS18000006000000001,2003,M05,253.7
SMS18000006000000001,2003,M06,253.5
SMS18000006000000001,2003,M07,253.2
SMS18000006000000001,2003,M08,253.4
SMS18000006000000001,2003,M09,254.7
SMS18000006000000001,2003,M10,256.4
SMS18000006000000001,2003,M11,258.0
SMS18000006000000001,2003,M12,258.6
SMS18000006000000001,2004,M01,260.5
SMS18000006000000001,2004,M02,261.8
SMS18000006000000001,2004,M03,263.4
SMS18000006000000001,2004,M04,265.4
SMS18000006000000001,2004,M05,266.4
SMS18000006000000001,2004,M06,268.0
SMS18000006000000001,2004,M07,271.0
SMS18000006000000001,2004,M08,270.0
SMS18000006000000001,2004,M09,269.1
SMS18000006000000001,2004,M10,270.9
SMS18000006000000001,2004,M11,271.8
