series_id,year,period,value
SMS20000008000000001,1996,M01,45.2
SMS20000008000000001,1996,M02,45.5
SMS20000008000000001,1996,M03,45.6
SMS20000008000000001,1996,M04,45.8
SMS20000008000000001,1996,M05,45.9
SMS20000008000000001,1996,M06,45.6
SMS20000008000000001,1996,M07,46.0
SMS20000008000000001,1996,M08,46.1
SMS20000008000000001,1996,M09,46.2
SMS20000008000000001,1996,M10,46.3
SMS20000008000000001,1996,M11,46.4
SMS20000008000000001,1996,M12,46.3
SMS20000008000000001,1997,M01,46.4
SMS20000008000000001,1997,M02,46.5
SMS20000008000000001,1997,M03,46.7
SMS20000008000000001,1997,M04,46.9
SMS20000008000000001,1997,M05,47.2
SMS20000008000000001,1997,M06,47.4
SMS20000008000000001,1997,M07,47.7
SMS20000008000000001,1997,M08,47.9
SMS20000008000000001,1997,M09,48.2
SMS20000008000000001,1997,M10,48.1
SMS20000008000000001,1997,M11,48.7
SMS20000008000000001,1997,M12,48.8
SMS20000008000000001,1998,M01,48.9
SMS20000008000000001,1998,M02,49.1
SMS20000008000000001,1998,M03,49.1
SMS20000008000000001,1998,M04,50.1
SMS20000008000000001,1998,M05,50.1
SMS20000008000000001,1998,M06,50.2
SMS20000008000000001,1998,M07,50.1
SMS20000008000000001,1998,M08,50.3
SMS20000008000000001,1998,M09,50.4
SMS20000008000000001,1998,M10,50.2
SMS20000008000000001,1998,M11,50.3
SMS20000008000000001,1998,M12,50.5
SMS20000008000000001,1999,M01,50.0
SMS20000008000000001,1999,M02,50.3
SMS20000008000000001,1999,M03,50.4
SMS20000008000000001,1999,M04,50.3
SMS20000008000000001,1999,M05,50.6
SMS20000008000000001,1999,M06,51.1
SMS20000008000000001,1999,M07,50.7
SMS20000008000000001,1999,M08,50.6
SMS20000008000000001,1999,M09,50.4
SMS20000008000000001,1999,M10,51.0
SMS20000008000000001,1999,M11,51.0
SMS20000008000000001,1999,M12,51.4
SMS20000008000000001,2000,M01,51.7
SMS20000008000000001,2000,M02,51.9
SMS20000008000000001,2000,M03,51.8
SMS20000008000000001,2000,M04,51.2
SMS20000008000000001,2000,M05,51.5
SMS20000008000000001,2000,M06,51.4
SMS20000008000000001,2000,M07,51.9
SMS20000008000000001,2000,M08,52.2
SMS20000008000000001,2000,M09,52.2
SMS20000008000000001,2000,M10,52.3
SMS20000008000000001,2000,M11,52.2
SMS20000008000000001,2000,M12,52.1
SMS20000008000000001,2001,M01,52.2
SMS20000008000000001,2001,M02,52.1
SMS20000008000000001,2001,M03,52.4
SMS20000008000000001,2001,M04,52.2
SMS20000008000000001,2001,M05,52.3
SMS20000008000000001,2001,M06,52.3
SMS20000008000000001,2001,M07,52.5
SMS20000008000000001,2001,M08,52.4
SMS20000008000000001,2001,M09,52.4
SMS20000008000000001,2001,M10,52.9
SMS20000008000000001,2001,M11,52.7
SMS20000008000000001,2001,M12,52.9
SMS20000008000000001,2002,M01,52.9
SMS20000008000000001,2002,M02,52.8
SMS20000008000000001,2002,M03,52.9
SMS20000008000000001,2002,M04,52.9
SMS20000008000000001,2002,M05,52.8
SMS20000008000000001,2002,M06,53.5
SMS20000008000000001,2002,M07,53.0
SMS20000008000000001,2002,M08,52.9
SMS20000008000000001,2002,M09,53.3
SMS20000008000000001,2002,M10,52.8
SMS20000008000000001,2002,M11,52.8
SMS20000008000000001,2002,M12,52.7
SMS20000008000000001,2003,M01,52.8
SMS20000008000000001,2003,M02,52.8
SMS20000008000000001,2003,M03,52.7
SMS20000008000000001,2003,M04,52.2
SMS20000008000000001,2003,M05,52.8
SMS20000008000000001,2003,M06,52.8
SMS20000008000000001,2003,M07,52.9
SMS20000008000000001,2003,M08,52.9
SMS20000008000000001,2003,M09,52.9
SMS20000008000000001,2003,M10,52.8
SMS20000008000000001,2003,M11,53.0
SMS20000008000000001,2003,M12,53.0
SMS20000008000000001,2004,M01,52.8
SMS20000008000000001,2004,M02,52.6
SMS20000008000000001,2004,M03,52.7
SMS20000008000000001,2004,M04,53.4
SMS20000008000000001,2004,M05,53.0
SMS20000008000000001,2004,M06,53.1
SMS20000008000000001,2004,M07,53.2
SMS20000008000000001,2004,M08,53.1
SMS20000008000000001,2004,M09,53.2
SMS20000008000000001,2004,M10,53.1
SMS20000008000000001,2004,M11,53.1
SMS20000008000000001,2004,M12,53.1
SMS20000008000000001,2005,M01,52.8
SMS20000008000000001,2005,M02,53.1
SMS20000008000000001,2005,M03,53.4
SMS20000008000000001,2005,M04,52.6
SMS20000008000000001,2005,M05,52.4
SMS20000008000000001,2005,M06,52.3
SMS20000008000000001,2005,M07,52.2
SMS20000008000000001,2005,M08,51.9
SMS20000008000000001,2005,M09,52.3
SMS20000008000000001,2005,M10,52.5
SMS20000008000000001,2005,M11,52.5
SMS20000008000000001,2005,M12,52.0
SMS20000008000000001,2006,M01,52.6
SMS20000008000000001,2006,M02,52.5
SMS20000008000000001,2006,M03,52.5
SMS20000008000000001,2006,M04,51.4
