series_id,year,period,value
SMS20000003000000001,1996,M01,182.0
SMS20000003000000001,1996,M02,182.0
SMS20000003000000001,1996,M03,182.9
SMS20000003000000001,1996,M04,183.6
SMS20000003000000001,1996,M05,184.5
SMS20000003000000001,1996,M06,185.2
SMS20000003000000001,1996,M07,185.8
SMS20000003000000001,1996,M08,186.7
SMS20000003000000001,1996,M09,186.8
SMS20000003000000001,1996,M10,187.4
SMS20000003000000001,1996,M11,188.2
SMS20000003000000001,1996,M12,189.1
SMS20000003000000001,1997,M01,191.8
SMS20000003000000001,1997,M02,192.8
SMS20000003000000001,1997,M03,193.9
SMS20000003000000001,1997,M04,195.4
SMS20000003000000001,1997,M05,196.3
SMS20000003000000001,1997,M06,197.5
SMS20000003000000001,1997,M07,198.3
SMS20000003000000001,1997,M08,199.0
SMS20000003000000001,1997,M09,199.6
SMS20000003000000001,1997,M10,200.6
SMS20000003000000001,1997,M11,201.8
SMS20000003000000001,1997,M12,202.6
SMS20000003000000001,1998,M01,202.6
SMS20000003000000001,1998,M02,203.2
SMS20000003000000001,1998,M03,203.4
SMS20000003000000001,1998,M04,205.4
SMS20000003000000001,1998,M05,206.2
SMS20000003000000001,1998,M06,204.9
SMS20000003000000001,1998,M07,202.9
SMS20000003000000001,1998,M08,205.9
SMS20000003000000001,1998,M09,206.0
SMS20000003000000001,1998,M10,206.4
SMS20000003000000001,1998,M11,206.3
SMS20000003000000001,1998,M12,206.4
SMS20000003000000001,1999,M01,206.1
SMS20000003000000001,1999,M02,206.0
SMS20000003000000001,1999,M03,205.7
SMS20000003000000001,1999,M04,204.1
SMS20000003000000001,1999,M05,203.6
SMS20000003000000001,1999,M06,203.1
SMS20000003000000001,1999,M07,203.2
SMS20000003000000001,1999,M08,202.1
SMS20000003000000001,1999,M09,201.4
SMS20000003000000001,1999,M10,200.8
SMS20000003000000001,1999,M11,200.3
SMS20000003000000001,1999,M12,200.9
SMS20000003000000001,2000,M01,201.0
SMS20000003000000001,2000,M02,200.8
SMS20000003000000001,2000,M03,200.7
SMS20000003000000001,2000,M04,200.1
SMS20000003000000001,2000,M05,200.2
SMS20000003000000001,2000,M06,200.4
SMS20000003000000001,2000,M07,199.2
SMS20000003000000001,2000,M08,198.7
SMS20000003000000001,2000,M09,198.9
SMS20000003000000001,2000,M10,198.9
SMS20000003000000001,2000,M11,198.9
SMS20000003000000001,2000,M12,198.4
SMS20000003000000001,2001,M01,197.4
SMS20000003000000001,2001,M02,196.1
SMS20000003000000001,2001,M03,196.4
SMS20000003000000001,2001,M04,196.0
SMS20000003000000001,2001,M05,195.1
SMS20000003000000001,2001,M06,194.7
SMS20000003000000001,2001,M07,194.5
SMS20000003000000001,2001,M08,194.1
SMS20000003000000001,2001,M09,193.4
SMS20000003000000001,2001,M10,192.5
SMS20000003000000001,2001,M11,191.5
SMS20000003000000001,2001,M12,189.9
SMS20000003000000001,2002,M01,186.9
SMS20000003000000001,2002,M02,186.1
SMS20000003000000001,2002,M03,185.5
SMS20000003000000001,2002,M04,184.8
SMS20000003000000001,2002,M05,184.6
SMS20000003000000001,2002,M06,183.8
SMS20000003000000001,2002,M07,182.0
SMS20000003000000001,2002,M08,183.5
SMS20000003000000001,2002,M09,182.9
SMS20000003000000001,2002,M10,179.6
SMS20000003000000001,2002,M11,178.9
SMS20000003000000001,2002,M12,178.1
SMS20000003000000001,2003,M01,175.7
SMS20000003000000001,2003,M02,177.0
SMS20000003000000001,2003,M03,176.0
SMS20000003000000001,2003,M04,173.7
SMS20000003000000001,2003,M05,174.9
SMS20000003000000001,2003,M06,171.4
SMS20000003000000001,2003,M07,172.0
SMS20000003000000001,2003,M08,172.6
SMS20000003000000001,2003,M09,172.8
SMS20000003000000001,2003,M10,173.0
SMS20000003000000001,2003,M11,173.2
SMS20000003000000001,2003,M12,173.4
SMS20000003000000001,2004,M01,173.3
SMS20000003000000001,2004,M02,174.2
SMS20000003000000001,2004,M03,174.6
SMS20000003000000001,2004,M04,175.1
SMS20000003000000001,2004,M05,175.5
SMS20000003000000001,2004,M06,174.4
SMS20000003000000001,2004,M07,176.8
SMS20000003000000001,2004,M08,176.8
SMS20000003000000001,2004,M09,177.4
SMS20000003000000001,2004,M10,178.2
SMS20000003000000001,2004,M11,178.0
SMS20000003000000001,2004,M12,178.3
SMS20000003000000001,2005,M01,178.3
SMS20000003000000001,2005,M02,178.6
SMS20000003000000001,2005,M03,179.0
SMS20000003000000001,2005,M04,179.1
SMS20000003000000001,2005,M05,179.8
SMS20000003000000001,2005,M06,180.0
SMS20000003000000001,2005,M07,179.6
SMS20000003000000001,2005,M08,179.5
SMS20000003000000001,2005,M09,179.1
SMS20000003000000001,2005,M10,179.0
SMS20000003000000001,2005,M11,179.6
SMS20000003000000001,2005,M12,179.8
SMS20000003000000001,2006,M01,179.8
SMS20000003000000001,2006,M02,180.7
SMS20000003000000001,2006,M03,180.5
SMS20000003000000001,2006,M04,181.2
SMS20000003000000001,2006,M05,181.5
SMS20000003000000001,2006,M06,182.4
SMS20000003000000001,2006,M07,182.3
SMS20000003000000001,2006,M08,182.9
SMS20000003000000001,2006,M09,182.8
SMS20000003000000001,2006,M10,183.2
SMS20000003000000001,2006,M11,182.0
SMS20000003000000001,2006,M12,182.8
SMS20000003000000001,2007,M01,182.3
SMS20000003000000001,2007,M02,183.6
SMS20000003000000001,2007,M03,184.2
SMS20000003000000001,2007,M04,184.0
SMS20000003000000001,2007,M05,184.6
SMS20000003000000001,2007,M06,185.2
SMS20000003000000001,2007,M07,186.1
SMS20000003000000001,2007,M08,186.1
SMS20000003000000001,2007,M09,186.4
SMS20000003000000001,2007,M10,186.1
SMS20000003000000001,2007,M11,186.8
SMS20000003000000001,2007,M12,187.1
SMS20000003000000001,2008,M01,187.7
SMS20000003000000001,2008,M02,188.4
SMS20000003000000001,2008,M03,188.4
SMS20000003000000001,2008,M04,188.2
SMS20000003000000001,2008,M05,185.7
SMS20000003000000001,2008,M06,188.1
SMS20000003000000001,2008,M07,187.8
SMS20000003000000001,2008,M08,181.8
SMS20000003000000001,2008,M09,186.9
SMS20000003000000001,2008,M10,186.0
SMS20000003000000001,2008,M11,184.3
SMS20000003000000001,2008,M12,182.9
SMS20000003000000001,2009,M01,180.7
SMS20000003000000001,2009,M02,178.1
SMS20000003000000001,2009,M03,175.2
SMS20000003000000001,2009,M04,171.3
SMS20000003000000001,2009,M05,166.0
SMS20000003000000001,2009,M06,164.2
SMS20000003000000001,2009,M07,161.5
SMS20000003000000001,2009,M08,161.8
SMS20000003000000001,2009,M09,160.2
SMS20000003000000001,2009,M10,160.2
SMS20000003000000001,2009,M11,159.3
SMS20000003000000001,2009,M12,158.0
SMS20000003000000001,2010,M01,158.8
SMS20000003000000001,2010,M02,159.0
SMS20000003000000001,2010,M03,158.3
SMS20000003000000001,2010,M04,159.2
SMS20000003000000001,2010,M05,159.5
SMS20000003000000001,2010,M06,159.5
SMS20000003000000001,2010,M07,159.4
SMS20000003000000001,2010,M08,159.7
SMS20000003000000001,2010,M09,159.7
SMS20000003000000001,2010,M10,159.5
SMS20000003000000001,2010,M11,159.2
SMS20000003000000001,2010,M12,159.4
SMS20000003000000001,2011,M01,158.8
SMS20000003000000001,2011,M02,158.7
SMS20000003000000001,2011,M03,159.1
SMS20000003000000001,2011,M04,160.2
SMS20000003000000001,2011,M05,160.1
SMS20000003000000001,2011,M06,160.1
SMS20000003000000001,2011,M07,160.7
SMS20000003000000001,2011,M08,160.8
SMS20000003000000001,2011,M09,160.5
SMS20000003000000001,2011,M10,161.0
SMS20000003000000001,2011,M11,161.0
SMS20000003000000001,2011,M12,161.3
SMS20000003000000001,2012,M01,161.8
SMS20000003000000001,2012,M02,161.8
SMS20000003000000001,2012,M03,162.1
SMS20000003000000001,2012,M04,161.4
SMS20000003000000001,2012,M05,161.9
SMS20000003000000001,2012,M06,161.7
SMS20000003000000001,2012,M07,162.5
SMS20000003000000001,2012,M08,162.1
SMS20000003000000001,2012,M09,162.7
SMS20000003000000001,2012,M10,162.7
SMS20000003000000001,2012,M11,162.2
SMS20000003000000001,2012,M12,161.5
SMS20000003000000001,2013,M01,161.6
SMS20000003000000001,2013,M02,161.7
SMS20000003000000001,2013,M03,162.3
SMS20000003000000001,2013,M04,162.3
SMS20000003000000001,2013,M05,162.5
SMS20000003000000001,2013,M06,161.6
SMS20000003000000001,2013,M07,161.7
SMS20000003000000001,2013,M08,161.1
SMS20000003000000001,2013,M09,161.5
SMS20000003000000001,2013,M10,161.9
SMS20000003000000001,2013,M11,162.1
SMS20000003000000001,2013,M12,162.6
SMS20000003000000001,2014,M01,161.6
SMS20000003000000001,2014,M02,164.4
SMS20000003000000001,2014,M03,163.8
SMS20000003000000001,2014,M04,163.6
SMS20000003000000001,2014,M05,163.3
SMS20000003000000001,2014,M06,164.1
SMS20000003000000001,2014,M07,163.0
SMS20000003000000001,2014,M08,163.6
SMS20000003000000001,2014,M09,163.4
SMS20000003000000001,2014,M10,163.3
SMS20000003000000001,2014,M11,163.9
SMS20000003000000001,2014,M12,164.1
SMS20000003000000001,2015,M01,161.4
SMS20000003000000001,2015,M02,163.9
SMS20000003000000001,2015,M03,164.0
SMS20000003000000001,2015,M04,160.4
SMS20000003000000001,2015,M05,163.4
SMS20000003000000001,2015,M06,163.4
SMS20000003000000001,2015,M07,162.8
SMS20000003000000001,2015,M08,162.0
SMS20000003000000001,2015,M09,162.9
SMS20000003000000001,2015,M10,162.5
SMS20000003000000001,2015,M11,162.6
SMS20000003000000001,2015,M12,163.0
