series_id,year,period,value
SMS18000000000000001,1996,M01,2795.1
SMS18000000000000001,1996,M02,2800.1
SMS18000000000000001,1996,M03,2800.5
SMS18000000000000001,1996,M04,2807.9
SMS18000000000000001,1996,M05,2814.5
SMS18000000000000001,1996,M06,2813.9
SMS18000000000000001,1996,M07,2800.8
SMS18000000000000001,1996,M08,2812.8
SMS18000000000000001,1996,M09,2832.0
SMS18000000000000001,1996,M10,2834.9
SMS18000000000000001,1996,M11,2838.0
SMS18000000000000001,1996,M12,2837.6
SMS18000000000000001,1997,M01,2837.8
SMS18000000000000001,1997,M02,2847.1
SMS18000000000000001,1997,M03,2851.2
SMS18000000000000001,1997,M04,2856.3
SMS18000000000000001,1997,M05,2856.3
SMS18000000000000001,1997,M06,2856.0
SMS18000000000000001,1997,M07,2863.9
SMS18000000000000001,1997,M08,2856.2
SMS18000000000000001,1997,M09,2867.7
SMS18000000000000001,1997,M10,2873.6
SMS18000000000000001,1997,M11,2876.9
SMS18000000000000001,1997,M12,2882.0
SMS18000000000000001,1998,M01,2896.8
SMS18000000000000001,1998,M02,2901.8
SMS18000000000000001,1998,M03,2899.4
SMS18000000000000001,1998,M04,2907.5
SMS18000000000000001,1998,M05,2918.8
SMS18000000000000001,1998,M06,2921.9
SMS18000000000000001,1998,M07,2903.8
SMS18000000000000001,1998,M08,2928.0
SMS18000000000000001,1998,M09,2928.1
SMS18000000000000001,1998,M10,2935.7
SMS18000000000000001,1998,M11,2946.4
SMS18000000000000001,1998,M12,2952.0
SMS18000000000000001,1999,M01,2926.5
SMS18000000000000001,1999,M02,2950.7
SMS18000000000000001,1999,M03,2955.6
SMS18000000000000001,1999,M04,2967.5
SMS18000000000000001,1999,M05,2976.3
SMS18000000000000001,1999,M06,2974.6
SMS18000000000000001,1999,M07,2974.0
SMS18000000000000001,1999,M08,2975.1
SMS18000000000000001,1999,M09,2980.5
SMS18000000000000001,1999,M10,2992.8
SMS18000000000000001,1999,M11,2997.9
SMS18000000000000001,1999,M12,3007.8
SMS18000000000000001,2000,M01,3008.8
SMS18000000000000001,2000,M02,3007.4
SMS18000000000000001,2000,M03,3017.1
SMS18000000000000001,2000,M04,3017.2
SMS18000000000000001,2000,M05,3024.2
SMS18000000000000001,2000,M06,3019.9
SMS18000000000000001,2000,M07,3010.3
SMS18000000000000001,2000,M08,3011.9
SMS18000000000000001,2000,M09,3003.5
SMS18000000000000001,2000,M10,2992.7
SMS18000000000000001,2000,M11,2983.3
SMS18000000000000001,2000,M12,2973.8
SMS18000000000000001,2001,M01,2960.1
SMS18000000000000001,2001,M02,2965.9
SMS18000000000000001,2001,M03,2965.5
SMS18000000000000001,2001,M04,2961.0
SMS18000000000000001,2001,M05,2949.2
SMS18000000000000001,2001,M06,2949.0
SMS18000000000000001,2001,M07,2927.5
SMS18000000000000001,2001,M08,2928.1
SMS18000000000000001,2001,M09,2928.6
SMS18000000000000001,2001,M10,2916.0
SMS18000000000000001,2001,M11,2907.0
SMS18000000000000001,2001,M12,2900.6
SMS18000000000000001,2002,M01,2895.9
SMS18000000000000001,2002,M02,2900.0
SMS18000000000000001,2002,M03,2895.9
SMS18000000000000001,2002,M04,2897.6
SMS18000000000000001,2002,M05,2901.2
SMS18000000000000001,2002,M06,2902.6
SMS18000000000000001,2002,M07,2918.7
SMS18000000000000001,2002,M08,2919.9
SMS18000000000000001,2002,M09,2916.6
SMS18000000000000001,2002,M10,2911.2
SMS18000000000000001,2002,M11,2912.3
SMS18000000000000001,2002,M12,2908.9
SMS18000000000000001,2003,M01,2905.9
SMS18000000000000001,2003,M02,2905.0
SMS18000000000000001,2003,M03,2900.6
SMS18000000000000001,2003,M04,2899.2
SMS18000000000000001,2003,M05,2899.3
SMS18000000000000001,2003,M06,2895.1
SMS18000000000000001,2003,M07,2889.9
SMS18000000000000001,2003,M08,2897.6
SMS18000000000000001,2003,M09,2899.3
SMS18000000000000001,2003,M10,2908.5
SMS18000000000000001,2003,M11,2909.5
SMS18000000000000001,2003,M12,2910.2
SMS18000000000000001,2004,M01,2912.8
SMS18000000000000001,2004,M02,2911.6
SMS18000000000000001,2004,M03,2920.5
SMS18000000000000001,2004,M04,2930.9
SMS18000000000000001,2004,M05,2932.5
SMS18000000000000001,2004,M06,2932.9
SMS18000000000000001,2004,M07,2938.7
