series_id,year,period,value
LASST180000000000006,1996,M01,3099629
LASST180000000000006,1996,M02,3098978
LASST180000000000006,1996,M03,3098741
LASST180000000000006,1996,M04,3099062
LASST180000000000006,1996,M05,3098881
LASST180000000000006,1996,M06,3101568
LASST180000000000006,1996,M07,3098397
LASST180000000000006,1996,M08,3099694
LASST180000000000006,1996,M09,3097527
LASST180000000000006,1996,M10,3096060
LASST180000000000006,1996,M11,3094159
LASST180000000000006,1996,M12,3093962
LASST180000000000006,1997,M01,3095118
LASST180000000000006,1997,M02,3098620
LASST180000000000006,1997,M03,3103091
LASST180000000000006,1997,M04,3110844
LASST180000000000006,1997,M05,3118289
LASST180000000000006,1997,M06,3123592
LASST180000000000006,1997,M07,3126638
LASST180000000000006,1997,M08,3127245
LASST180000000000006,1997,M09,3125144
LASST180000000000006,1997,M10,3124557
LASST180000000000006,1997,M11,3123405
LASST180000000000006,1997,M12,3120611
LASST180000000000006,1998,M01,3118492
LASST180000000000006,1998,M02,3117217
LASST180000000000006,1998,M03,3113139
LASST180000000000006,1998,M04,3114851
LASST180000000000006,1998,M05,3112417
LASST180000000000006,1998,M06,3112656
LASST180000000000006,1998,M07,3116285
LASST180000000000006,1998,M08,3119223
LASST180000000000006,1998,M09,3122818
LASST180000000000006,1998,M10,3127776
LASST180000000000006,1998,M11,3130904
LASST180000000000006,1998,M12,3130821
LASST180000000000006,1999,M01,3129415
LASST180000000000006,1999,M02,3124455
LASST180000000000006,1999,M03,3122392
LASST180000000000006,1999,M04,3116753
LASST180000000000006,1999,M05,3115839
LASST180000000000006,1999,M06,3114898
LASST180000000000006,1999,M07,3114651
LASST180000000000006,1999,M08,3116460
LASST180000000000006,1999,M09,3117654
LASST180000000000006,1999,M10,3121828
LASST180000000000006,1999,M11,3126009
LASST180000000000006,1999,M12,3130613
LASST180000000000006,2000,M01,3134134
LASST180000000000006,2000,M02,3134326
LASST180000000000006,2000,M03,3132795
LASST180000000000006,2000,M04,3133260
LASST180000000000006,2000,M05,3130605
LASST180000000000006,2000,M06,3128963
LASST180000000000006,2000,M07,3124124
LASST180000000000006,2000,M08,3119607
LASST180000000000006,2000,M09,3118159
LASST180000000000006,2000,M10,3118907
LASST180000000000006,2000,M11,3120994
LASST180000000000006,2000,M12,3126669
