series_id,year,period,value
LASST290000000000006,1996,M01,2840883
LASST290000000000006,1996,M02,2847782
LASST290000000000006,1996,M03,2856393
LASST290000000000006,1996,M04,2865259
LASST290000000000006,1996,M05,2873031
LASST290000000000006,1996,M06,2879431
LASST290000000000006,1996,M07,2884763
LASST290000000000006,1996,M08,2889682
LASST290000000000006,1996,M09,2894413
LASST290000000000006,1996,M10,2898600
LASST290000000000006,1996,M11,2902171
LASST290000000000006,1996,M12,2905043
LASST290000000000006,1997,M01,2907076
LASST290000000000006,1997,M02,2908197
LASST290000000000006,1997,M03,2908922
LASST290000000000006,1997,M04,2910340
LASST290000000000006,1997,M05,2912697
LASST290000000000006,1997,M06,2915742
LASST290000000000006,1997,M07,2919277
LASST290000000000006,1997,M08,2922997
LASST290000000000006,1997,M09,2926514
LASST290000000000006,1997,M10,2929697
LASST290000000000006,1997,M11,2932134
LASST290000000000006,1997,M12,2933732
LASST290000000000006,1998,M01,2934604
LASST290000000000006,1998,M02,2935044
LASST290000000000006,1998,M03,2935252
LASST290000000000006,1998,M04,2935346
LASST290000000000006,1998,M05,2935665
LASST290000000000006,1998,M06,2936331
LASST290000000000006,1998,M07,2937110
LASST290000000000006,1998,M08,2937630
LASST290000000000006,1998,M09,2937634
LASST290000000000006,1998,M10,2936785
LASST290000000000006,1998,M11,2934845
LASST290000000000006,1998,M12,2932135
LASST290000000000006,1999,M01,2929663
LASST290000000000006,1999,M02,2928534
LASST290000000000006,1999,M03,2929250
LASST290000000000006,1999,M04,2931802
LASST290000000000006,1999,M05,2935229
LASST290000000000006,1999,M06,2938550
LASST290000000000006,1999,M07,2941085
LASST290000000000006,1999,M08,2942595
LASST290000000000006,1999,M09,2943394
LASST290000000000006,1999,M10,2944127
LASST290000000000006,1999,M11,2945683
LASST290000000000006,1999,M12,2948435
LASST290000000000006,2000,M01,2951965
LASST290000000000006,2000,M02,2955174
LASST290000000000006,2000,M03,2957287
LASST290000000000006,2000,M04,2958093
LASST290000000000006,2000,M05,2958261
LASST290000000000006,2000,M06,2958391
LASST290000000000006,2000,M07,2959075
LASST290000000000006,2000,M08,2961548
LASST290000000000006,2000,M09,2966443
LASST290000000000006,2000,M10,2973514
LASST290000000000006,2000,M11,2981598
LASST290000000000006,2000,M12,2988730
LASST290000000000006,2001,M01,2993134
LASST290000000000006,2001,M02,2994293
LASST290000000000006,2001,M03,2992412
LASST290000000000006,2001,M04,2988065
LASST290000000000006,2001,M05,2982842
LASST290000000000006,2001,M06,2978502
LASST290000000000006,2001,M07,2976230
LASST290000000000006,2001,M08,2975408
LASST290000000000006,2001,M09,2975197
LASST290000000000006,2001,M10,2975269
LASST290000000000006,2001,M11,2975531
LASST290000000000006,2001,M12,2976198
LASST290000000000006,2002,M01,2977272
LASST290000000000006,2002,M02,2978311
LASST290000000000006,2002,M03,2978908
LASST290000000000006,2002,M04,2979211
LASST290000000000006,2002,M05,2979242
LASST290000000000006,2002,M06,2978884
LASST290000000000006,2002,M07,2978015
LASST290000000000006,2002,M08,2977060
LASST290000000000006,2002,M09,2976265
LASST290000000000006,2002,M10,2975144
LASST290000000000006,2002,M11,2973855
LASST290000000000006,2002,M12,2972837
LASST290000000000006,2003,M01,2973084
LASST290000000000006,2003,M02,2975116
LASST290000000000006,2003,M03,2978378
LASST290000000000006,2003,M04,2981564
LASST290000000000006,2003,M05,2983349
LASST290000000000006,2003,M06,2983440
LASST290000000000006,2003,M07,2982087
LASST290000000000006,2003,M08,2979792
LASST290000000000006,2003,M09,2977455
LASST290000000000006,2003,M10,2976176
LASST290000000000006,2003,M11,2976077
LASST290000000000006,2003,M12,2976737
LASST290000000000006,2004,M01,2977548
LASST290000000000006,2004,M02,2978334
LASST290000000000006,2004,M03,2979958
LASST290000000000006,2004,M04,2982771
LASST290000000000006,2004,M05,2986407
LASST290000000000006,2004,M06,2990173
LASST290000000000006,2004,M07,2993263
LASST290000000000006,2004,M08,2995223
LASST290000000000006,2004,M09,2996186
LASST290000000000006,2004,M10,2996646
LASST290000000000006,2004,M11,2997152
LASST290000000000006,2004,M12,2998307
LASST290000000000006,2005,M01,3000047
LASST290000000000006,2005,M02,3001919
LASST290000000000006,2005,M03,3003186
LASST290000000000006,2005,M04,3003545
LASST290000000000006,2005,M05,3003351
LASST290000000000006,2005,M06,3003212
LASST290000000000006,2005,M07,3003758
LASST290000000000006,2005,M08,3004935
LASST290000000000006,2005,M09,3006191
LASST290000000000006,2005,M10,3007164
LASST290000000000006,2005,M11,3007983
LASST290000000000006,2005,M12,3008784
LASST290000000000006,2006,M01,3009758
LASST290000000000006,2006,M02,3011119
LASST290000000000006,2006,M03,3013380
LASST290000000000006,2006,M04,3016954
LASST290000000000006,2006,M05,3021811
LASST290000000000006,2006,M06,3027479
LASST290000000000006,2006,M07,3033621
LASST290000000000006,2006,M08,3039935
LASST290000000000006,2006,M09,3045805
LASST290000000000006,2006,M10,3050482
LASST290000000000006,2006,M11,3053357
LASST290000000000006,2006,M12,3053982
LASST290000000000006,2007,M01,3052851
LASST290000000000006,2007,M02,3051042
LASST290000000000006,2007,M03,3049108
LASST290000000000006,2007,M04,3047735
LASST290000000000006,2007,M05,3047674
LASST290000000000006,2007,M06,3048889
LASST290000000000006,2007,M07,3051148
LASST290000000000006,2007,M08,3054233
LASST290000000000006,2007,M09,3057289
LASST290000000000006,2007,M10,3059146
LASST290000000000006,2007,M11,3059298
LASST290000000000006,2007,M12,3058186
LASST290000000000006,2008,M01,3056484
LASST290000000000006,2008,M02,3054918
LASST290000000000006,2008,M03,3054396
LASST290000000000006,2008,M04,3054940
LASST290000000000006,2008,M05,3055963
LASST290000000000006,2008,M06,3057078
LASST290000000000006,2008,M07,3057789
LASST290000000000006,2008,M08,3057947
LASST290000000000006,2008,M09,3058276
LASST290000000000006,2008,M10,3059526
LASST290000000000006,2008,M11,3061657
LASST290000000000006,2008,M12,3064371
LASST290000000000006,2009,M01,3067351
LASST290000000000006,2009,M02,3070417
LASST290000000000006,2009,M03,3073104
LASST290000000000006,2009,M04,3074971
LASST290000000000006,2009,M05,3075119
LASST290000000000006,2009,M06,3072979
LASST290000000000006,2009,M07,3068175
LASST290000000000006,2009,M08,3060953
LASST290000000000006,2009,M09,3052740
LASST290000000000006,2009,M10,3045446
LASST290000000000006,2009,M11,3040900
LASST290000000000006,2009,M12,3039546
LASST290000000000006,2010,M01,3040099
