series_id,year,period,value
LASST270000000000006,1996,M01,2647357
LASST270000000000006,1996,M02,2651852
LASST270000000000006,1996,M03,2656773
LASST270000000000006,1996,M04,2661945
LASST270000000000006,1996,M05,2666770
LASST270000000000006,1996,M06,2670871
LASST270000000000006,1996,M07,2674075
LASST270000000000006,1996,M08,2676093
LASST270000000000006,1996,M09,2676469
LASST270000000000006,1996,M10,2675081
LASST270000000000006,1996,M11,2672528
LASST270000000000006,1996,M12,2669952
LASST270000000000006,1997,M01,2668236
LASST270000000000006,1997,M02,2667959
LASST270000000000006,1997,M03,2669690
LASST270000000000006,1997,M04,2673849
LASST270000000000006,1997,M05,2679887
LASST270000000000006,1997,M06,2686741
LASST270000000000006,1997,M07,2693320
LASST270000000000006,1997,M08,2698822
LASST270000000000006,1997,M09,2702793
LASST270000000000006,1997,M10,2705100
LASST270000000000006,1997,M11,2706000
LASST270000000000006,1997,M12,2706553
LASST270000000000006,1998,M01,2707895
LASST270000000000006,1998,M02,2710268
LASST270000000000006,1998,M03,2712819
LASST270000000000006,1998,M04,2714777
LASST270000000000006,1998,M05,2715813
LASST270000000000006,1998,M06,2715969
LASST270000000000006,1998,M07,2715911
LASST270000000000006,1998,M08,2716642
LASST270000000000006,1998,M09,2718799
LASST270000000000006,1998,M10,2722014
LASST270000000000006,1998,M11,2725317
LASST270000000000006,1998,M12,2727735
LASST270000000000006,1999,M01,2728924
LASST270000000000006,1999,M02,2730018
LASST270000000000006,1999,M03,2732484
LASST270000000000006,1999,M04,2736592
LASST270000000000006,1999,M05,2741809
LASST270000000000006,1999,M06,2747374
LASST270000000000006,1999,M07,2752179
LASST270000000000006,1999,M08,2755668
LASST270000000000006,1999,M09,2758246
LASST270000000000006,1999,M10,2760856
LASST270000000000006,1999,M11,2764709
LASST270000000000006,1999,M12,2770149
LASST270000000000006,2000,M01,2776664
LASST270000000000006,2000,M02,2782647
LASST270000000000006,2000,M03,2786953
LASST270000000000006,2000,M04,2789744
LASST270000000000006,2000,M05,2791685
LASST270000000000006,2000,M06,2793494
LASST270000000000006,2000,M07,2796219
LASST270000000000006,2000,M08,2800915
LASST270000000000006,2000,M09,2807876
LASST270000000000006,2000,M10,2817021
LASST270000000000006,2000,M11,2827278
LASST270000000000006,2000,M12,2836986
LASST270000000000006,2001,M01,2844748
LASST270000000000006,2001,M02,2849854
LASST270000000000006,2001,M03,2851918
LASST270000000000006,2001,M04,2850938
LASST270000000000006,2001,M05,2848258
LASST270000000000006,2001,M06,2845462
LASST270000000000006,2001,M07,2843907
LASST270000000000006,2001,M08,2843906
LASST270000000000006,2001,M09,2845370
LASST270000000000006,2001,M10,2847930
LASST270000000000006,2001,M11,2850953
LASST270000000000006,2001,M12,2854189
LASST270000000000006,2002,M01,2857173
LASST270000000000006,2002,M02,2859699
LASST270000000000006,2002,M03,2862057
LASST270000000000006,2002,M04,2865118
LASST270000000000006,2002,M05,2869143
LASST270000000000006,2002,M06,2873773
LASST270000000000006,2002,M07,2877913
LASST270000000000006,2002,M08,2880759
LASST270000000000006,2002,M09,2882129
LASST270000000000006,2002,M10,2881896
LASST270000000000006,2002,M11,2880943
LASST270000000000006,2002,M12,2880366
LASST270000000000006,2003,M01,2881348
LASST270000000000006,2003,M02,2884357
LASST270000000000006,2003,M03,2888539
LASST270000000000006,2003,M04,2892423
LASST270000000000006,2003,M05,2894857
LASST270000000000006,2003,M06,2895892
LASST270000000000006,2003,M07,2895856
LASST270000000000006,2003,M08,2895182
LASST270000000000006,2003,M09,2894260
LASST270000000000006,2003,M10,2893928
LASST270000000000006,2003,M11,2894441
LASST270000000000006,2003,M12,2895259
LASST270000000000006,2004,M01,2895758
LASST270000000000006,2004,M02,2895606
LASST270000000000006,2004,M03,2895361
LASST270000000000006,2004,M04,2895266
LASST270000000000006,2004,M05,2895349
LASST270000000000006,2004,M06,2895674
LASST270000000000006,2004,M07,2896486
LASST270000000000006,2004,M08,2897200
LASST270000000000006,2004,M09,2896607
LASST270000000000006,2004,M10,2893615
LASST270000000000006,2004,M11,2888398
LASST270000000000006,2004,M12,2883025
LASST270000000000006,2005,M01,2879267
LASST270000000000006,2005,M02,2877773
LASST270000000000006,2005,M03,2878433
LASST270000000000006,2005,M04,2880590
LASST270000000000006,2005,M05,2883187
LASST270000000000006,2005,M06,2884801
LASST270000000000006,2005,M07,2884622
LASST270000000000006,2005,M08,2883118
LASST270000000000006,2005,M09,2881797
LASST270000000000006,2005,M10,2881924
LASST270000000000006,2005,M11,2883622
LASST270000000000006,2005,M12,2885418
LASST270000000000006,2006,M01,2886343
LASST270000000000006,2006,M02,2886291
LASST270000000000006,2006,M03,2885362
LASST270000000000006,2006,M04,2883958
LASST270000000000006,2006,M05,2882760
LASST270000000000006,2006,M06,2882486
LASST270000000000006,2006,M07,2883955
LASST270000000000006,2006,M08,2887518
LASST270000000000006,2006,M09,2892571
LASST270000000000006,2006,M10,2898015
LASST270000000000006,2006,M11,2902700
LASST270000000000006,2006,M12,2905677
LASST270000000000006,2007,M01,2906601
LASST270000000000006,2007,M02,2905765
LASST270000000000006,2007,M03,2903643
LASST270000000000006,2007,M04,2901295
LASST270000000000006,2007,M05,2899698
LASST270000000000006,2007,M06,2898917
LASST270000000000006,2007,M07,2898606
LASST270000000000006,2007,M08,2898493
LASST270000000000006,2007,M09,2898238
LASST270000000000006,2007,M10,2897756
LASST270000000000006,2007,M11,2897083
LASST270000000000006,2007,M12,2896592
LASST270000000000006,2008,M01,2896509
LASST270000000000006,2008,M02,2897098
LASST270000000000006,2008,M03,2899027
LASST270000000000006,2008,M04,2902483
LASST270000000000006,2008,M05,2907387
LASST270000000000006,2008,M06,2913645
LASST270000000000006,2008,M07,2920199
LASST270000000000006,2008,M08,2925700
LASST270000000000006,2008,M09,2929573
LASST270000000000006,2008,M10,2931706
LASST270000000000006,2008,M11,2932359
LASST270000000000006,2008,M12,2932152
LASST270000000000006,2009,M01,2931558
LASST270000000000006,2009,M02,2931471
LASST270000000000006,2009,M03,2932483
LASST270000000000006,2009,M04,2934072
LASST270000000000006,2009,M05,2934866
LASST270000000000006,2009,M06,2934203
LASST270000000000006,2009,M07,2932085
LASST270000000000006,2009,M08,2929043
LASST270000000000006,2009,M09,2926046
LASST270000000000006,2009,M10,2924126
LASST270000000000006,2009,M11,2924576
LASST270000000000006,2009,M12,2927788
