series_id,year,period,value
LASST380000000000005,1996,M01,332002
LASST380000000000005,1996,M02,332601
LASST380000000000005,1996,M03,333347
LASST380000000000005,1996,M04,334178
LASST380000000000005,1996,M05,335040
LASST380000000000005,1996,M06,335843
LASST380000000000005,1996,M07,336479
LASST380000000000005,1996,M08,336885
LASST380000000000005,1996,M09,337018
LASST380000000000005,1996,M10,336924
LASST380000000000005,1996,M11,336786
LASST380000000000005,1996,M12,336766
LASST380000000000005,1997,M01,336871
LASST380000000000005,1997,M02,337040
LASST380000000000005,1997,M03,337252
LASST380000000000005,1997,M04,337478
LASST380000000000005,1997,M05,337650
LASST380000000000005,1997,M06,337763
LASST380000000000005,1997,M07,337920
LASST380000000000005,1997,M08,338168
LASST380000000000005,1997,M09,338470
LASST380000000000005,1997,M10,338734
LASST380000000000005,1997,M11,338857
LASST380000000000005,1997,M12,338801
LASST380000000000005,1998,M01,338579
LASST380000000000005,1998,M02,338232
LASST380000000000005,1998,M03,337767
LASST380000000000005,1998,M04,337217
LASST380000000000005,1998,M05,336681
LASST380000000000005,1998,M06,336249
LASST380000000000005,1998,M07,335915
LASST380000000000005,1998,M08,335680
LASST380000000000005,1998,M09,335543
LASST380000000000005,1998,M10,335415
LASST380000000000005,1998,M11,335122
LASST380000000000005,1998,M12,334568
LASST380000000000005,1999,M01,333832
LASST380000000000005,1999,M02,333054
LASST380000000000005,1999,M03,332378
LASST380000000000005,1999,M04,331933
LASST380000000000005,1999,M05,331735
LASST380000000000005,1999,M06,331743
LASST380000000000005,1999,M07,331902
LASST380000000000005,1999,M08,332133
LASST380000000000005,1999,M09,332346
LASST380000000000005,1999,M10,332513
LASST380000000000005,1999,M11,332715
LASST380000000000005,1999,M12,332973
LASST380000000000005,2000,M01,333207
LASST380000000000005,2000,M02,333393
LASST380000000000005,2000,M03,333583
LASST380000000000005,2000,M04,333745
LASST380000000000005,2000,M05,333821
LASST380000000000005,2000,M06,333758
LASST380000000000005,2000,M07,333575
LASST380000000000005,2000,M08,333430
LASST380000000000005,2000,M09,333485
LASST380000000000005,2000,M10,333853
LASST380000000000005,2000,M11,334489
LASST380000000000005,2000,M12,335237
LASST380000000000005,2001,M01,335906
LASST380000000000005,2001,M02,336325
LASST380000000000005,2001,M03,336339
LASST380000000000005,2001,M04,335966
LASST380000000000005,2001,M05,335410
LASST380000000000005,2001,M06,334846
LASST380000000000005,2001,M07,334398
LASST380000000000005,2001,M08,334011
LASST380000000000005,2001,M09,333660
LASST380000000000005,2001,M10,333352
LASST380000000000005,2001,M11,333070
LASST380000000000005,2001,M12,332871
LASST380000000000005,2002,M01,332817
LASST380000000000005,2002,M02,332878
LASST380000000000005,2002,M03,333008
LASST380000000000005,2002,M04,333235
LASST380000000000005,2002,M05,333526
LASST380000000000005,2002,M06,333860
LASST380000000000005,2002,M07,334188
LASST380000000000005,2002,M08,334504
LASST380000000000005,2002,M09,334780
LASST380000000000005,2002,M10,334987
LASST380000000000005,2002,M11,335198
LASST380000000000005,2002,M12,335432
LASST380000000000005,2003,M01,335732
LASST380000000000005,2003,M02,336131
LASST380000000000005,2003,M03,336605
LASST380000000000005,2003,M04,337073
LASST380000000000005,2003,M05,337517
LASST380000000000005,2003,M06,338036
LASST380000000000005,2003,M07,338701
LASST380000000000005,2003,M08,339526
LASST380000000000005,2003,M09,340479
LASST380000000000005,2003,M10,341446
LASST380000000000005,2003,M11,342307
LASST380000000000005,2003,M12,343007
LASST380000000000005,2004,M01,343518
LASST380000000000005,2004,M02,343932
LASST380000000000005,2004,M03,344424
LASST380000000000005,2004,M04,345009
LASST380000000000005,2004,M05,345616
LASST380000000000005,2004,M06,346170
LASST380000000000005,2004,M07,346607
LASST380000000000005,2004,M08,346873
LASST380000000000005,2004,M09,346982
LASST380000000000005,2004,M10,347000
LASST380000000000005,2004,M11,347011
LASST380000000000005,2004,M12,347105
LASST380000000000005,2005,M01,347333
LASST380000000000005,2005,M02,347654
LASST380000000000005,2005,M03,348043
LASST380000000000005,2005,M04,348541
LASST380000000000005,2005,M05,349144
LASST380000000000005,2005,M06,349728
LASST380000000000005,2005,M07,350206
LASST380000000000005,2005,M08,350571
LASST380000000000005,2005,M09,350842
LASST380000000000005,2005,M10,351106
LASST380000000000005,2005,M11,351470
LASST380000000000005,2005,M12,352006
LASST380000000000005,2006,M01,352758
LASST380000000000005,2006,M02,353631
LASST380000000000005,2006,M03,354480
LASST380000000000005,2006,M04,355218
LASST380000000000005,2006,M05,355869
LASST380000000000005,2006,M06,356496
LASST380000000000005,2006,M07,357212
LASST380000000000005,2006,M08,358089
LASST380000000000005,2006,M09,359097
LASST380000000000005,2006,M10,360172
LASST380000000000005,2006,M11,361156
LASST380000000000005,2006,M12,361864
LASST380000000000005,2007,M01,362237
LASST380000000000005,2007,M02,362387
LASST380000000000005,2007,M03,362387
LASST380000000000005,2007,M04,362300
LASST380000000000005,2007,M05,362217
LASST380000000000005,2007,M06,362233
LASST380000000000005,2007,M07,362369
LASST380000000000005,2007,M08,362650
LASST380000000000005,2007,M09,363127
LASST380000000000005,2007,M10,363744
LASST380000000000005,2007,M11,364476
LASST380000000000005,2007,M12,365305
LASST380000000000005,2008,M01,366090
LASST380000000000005,2008,M02,366744
LASST380000000000005,2008,M03,367262
LASST380000000000005,2008,M04,367637
LASST380000000000005,2008,M05,367858
LASST380000000000005,2008,M06,367978
LASST380000000000005,2008,M07,368063
LASST380000000000005,2008,M08,368077
LASST380000000000005,2008,M09,367915
LASST380000000000005,2008,M10,367518
LASST380000000000005,2008,M11,366814
LASST380000000000005,2008,M12,365821
LASST380000000000005,2009,M01,364711
LASST380000000000005,2009,M02,363729
LASST380000000000005,2009,M03,363125
LASST380000000000005,2009,M04,363032
LASST380000000000005,2009,M05,363321
LASST380000000000005,2009,M06,363746
LASST380000000000005,2009,M07,364046
LASST380000000000005,2009,M08,364093
LASST380000000000005,2009,M09,363949
LASST380000000000005,2009,M10,363747
LASST380000000000005,2009,M11,363762
LASST380000000000005,2009,M12,364216
LASST380000000000005,2010,M01,365108
LASST380000000000005,2010,M02,366207
LASST380000000000005,2010,M03,367265
LASST380000000000005,2010,M04,368121
LASST380000000000005,2010,M05,368741
LASST380000000000005,2010,M06,369139
LASST380000000000005,2010,M07,369405
LASST380000000000005,2010,M08,369700
LASST380000000000005,2010,M09,370116
LASST380000000000005,2010,M10,370723
LASST380000000000005,2010,M11,371480
LASST380000000000005,2010,M12,372284
LASST380000000000005,2011,M01,373047
LASST380000000000005,2011,M02,373673
LASST380000000000005,2011,M03,374121
LASST380000000000005,2011,M04,374442
LASST380000000000005,2011,M05,374768
LASST380000000000005,2011,M06,375250
LASST380000000000005,2011,M07,376007
LASST380000000000005,2011,M08,377060
LASST380000000000005,2011,M09,378338
LASST380000000000005,2011,M10,379662
LASST380000000000005,2011,M11,380856
LASST380000000000005,2011,M12,381836
LASST380000000000005,2012,M01,382654
LASST380000000000005,2012,M02,383427
LASST380000000000005,2012,M03,384139
LASST380000000000005,2012,M04,384752
LASST380000000000005,2012,M05,385355
LASST380000000000005,2012,M06,385975
LASST380000000000005,2012,M07,386549
LASST380000000000005,2012,M08,387019
LASST380000000000005,2012,M09,387388
LASST380000000000005,2012,M10,387714
LASST380000000000005,2012,M11,388027
LASST380000000000005,2012,M12,388368
LASST380000000000005,2013,M01,388794
LASST380000000000005,2013,M02,389336
LASST380000000000005,2013,M03,390013
LASST380000000000005,2013,M04,390830
LASST380000000000005,2013,M05,391590
LASST380000000000005,2013,M06,392176
LASST380000000000005,2013,M07,392578
LASST380000000000005,2013,M08,392789
LASST380000000000005,2013,M09,392884
LASST380000000000005,2013,M10,393001
LASST380000000000005,2013,M11,393300
LASST380000000000005,2013,M12,393836
LASST380000000000005,2014,M01,394600
LASST380000000000005,2014,M02,395600
LASST380000000000005,2014,M03,396795
LASST380000000000005,2014,M04,398002
LASST380000000000005,2014,M05,399166
LASST380000000000005,2014,M06,400337
LASST380000000000005,2014,M07,401512
LASST380000000000005,2014,M08,402724
LASST380000000000005,2014,M09,403891
LASST380000000000005,2014,M10,404856
LASST380000000000005,2014,M11,405442
LASST380000000000005,2014,M12,405555
LASST380000000000005,2015,M01,405169
LASST380000000000005,2015,M02,404332
LASST380000000000005,2015,M03,403271
LASST380000000000005,2015,M04,402259
LASST380000000000005,2015,M05,401458
LASST380000000000005,2015,M06,400880
LASST380000000000005,2015,M07,400580
LASST380000000000005,2015,M08,400542
LASST380000000000005,2015,M09,400709
LASST380000000000005,2015,M10,400992
LASST380000000000005,2015,M11,401282
LASST380000000000005,2015,M12,401493
LASST380000000000005,2016,M01,401581
LASST380000000000005,2016,M02,401564
LASST380000000000005,2016,M03,401524
LASST380000000000005,2016,M04,401585
LASST380000000000005,2016,M05,401817
LASST380000000000005,2016,M06,402174
LASST380000000000005,2016,M07,402494
LASST380000000000005,2016,M08,402618
LASST380000000000005,2016,M09,402506
LASST380000000000005,2016,M10,402214
LASST380000000000005,2016,M11,401977
LASST380000000000005,2016,M12,402030
LASST380000000000005,2017,M01,402468
LASST380000000000005,2017,M02,403234
LASST380000000000005,2017,M03,404053
LASST380000000000005,2017,M04,404677
LASST380000000000005,2017,M05,404960
LASST380000000000005,2017,M06,404830
LASST380000000000005,2017,M07,404333
LASST380000000000005,2017,M08,403623
LASST380000000000005,2017,M09,402863
LASST380000000000005,2017,M10,402253
LASST380000000000005,2017,M11,401840
LASST380000000000005,2017,M12,401654
LASST380000000000005,2018,M01,401720
LASST380000000000005,2018,M02,402014
LASST380000000000005,2018,M03,402385
LASST380000000000005,2018,M04,402569
LASST380000000000005,2018,M05,402397
LASST380000000000005,2018,M06,401958
LASST380000000000005,2018,M07,401447
LASST380000000000005,2018,M08,401087
LASST380000000000005,2018,M09,401032
LASST380000000000005,2018,M10,401339
LASST380000000000005,2018,M11,401974
LASST380000000000005,2018,M12,402814
LASST380000000000005,2019,M01,403616
LASST380000000000005,2019,M02,404206
LASST380000000000005,2019,M03,404541
LASST380000000000005,2019,M04,404706
LASST380000000000005,2019,M05,404737
LASST380000000000005,2019,M06,404698
LASST380000000000005,2019,M07,404682
LASST380000000000005,2019,M08,404723
LASST380000000000005,2019,M09,404904
LASST380000000000005,2019,M10,405076
LASST380000000000005,2019,M11,404992
LASST380000000000005,2019,M12,404366
LASST380000000000005,2020,M01,403241
LASST380000000000005,2020,M02,401873
LASST380000000000005,2020,M03,400752
LASST380000000000005,2020,M04,374787
LASST380000000000005,2020,M05,378288
LASST380000000000005,2020,M06,380841
LASST380000000000005,2020,M07,384074
LASST380000000000005,2020,M08,386723
LASST380000000000005,2020,M09,388737
LASST380000000000005,2020,M10,389672
LASST380000000000005,2020,M11,390047
LASST380000000000005,2020,M12,390105
LASST380000000000005,2021,M01,391112
LASST380000000000005,2021,M02,391610
LASST380000000000005,2021,M03,392506
LASST380000000000005,2021,M04,393484
LASST380000000000005,2021,M05,394400
LASST380000000000005,2021,M06,395217
LASST380000000000005,2021,M07,395949
LASST380000000000005,2021,M08,396782
LASST380000000000005,2021,M09,397721
LASST380000000000005,2021,M10,399030
LASST380000000000005,2021,M11,400384
LASST380000000000005,2021,M12,401677
LASST380000000000005,2022,M01,402729
LASST380000000000005,2022,M02,403528
LASST380000000000005,2022,M03,404034
LASST380000000000005,2022,M04,404313
LASST380000000000005,2022,M05,404335
LASST380000000000005,2022,M06,404258
LASST380000000000005,2022,M07,404088
LASST380000000000005,2022,M08,403954
LASST380000000000005,2022,M09,404019
LASST380000000000005,2022,M10,404454
LASST380000000000005,2022,M11,405215
LASST380000000000005,2022,M12,406199
LASST380000000000005,2023,M01,407250
LASST380000000000005,2023,M02,408180
LASST380000000000005,2023,M03,408869
LASST380000000000005,2023,M04,409297
LASST380000000000005,2023,M05,409505
LASST380000000000005,2023,M06,409598
LASST380000000000005,2023,M07,409710
LASST380000000000005,2023,M08,409934
LASST380000000000005,2023,M09,410245
LASST380000000000005,2023,M10,410591
LASST380000000000005,2023,M11,410898
LASST380000000000005,2023,M12,411242
LASST380000000000005,2024,M01,411599
LASST380000000000005,2024,M02,412026
LASST380000000000005,2024,M03,412519
LASST380000000000005,2024,M04,413108
LASST380000000000005,2024,M05,413818
LASST380000000000005,2024,M06,414533
LASST380000000000005,2024,M07,415113
LASST380000000000005,2024,M08,415553
LASST380000000000005,2024,M09,415877
LASST380000000000005,2024,M10,416159
LASST380000000000005,2024,M11,416438
LASST380000000000005,2024,M12,416754
