series_id,year,period,value
LASST290000000000004,1996,M01,128146
LASST290000000000004,1996,M02,130650
LASST290000000000004,1996,M03,133630
LASST290000000000004,1996,M04,136058
LASST290000000000004,1996,M05,137200
LASST290000000000004,1996,M06,137316
LASST290000000000004,1996,M07,137053
LASST290000000000004,1996,M08,137102
LASST290000000000004,1996,M09,137930
LASST290000000000004,1996,M10,139276
LASST290000000000004,1996,M11,140327
LASST290000000000004,1996,M12,140112
LASST290000000000004,1997,M01,138214
LASST290000000000004,1997,M02,134718
LASST290000000000004,1997,M03,130104
LASST290000000000004,1997,M04,125844
LASST290000000000004,1997,M05,123267
LASST290000000000004,1997,M06,122575
LASST290000000000004,1997,M07,123227
LASST290000000000004,1997,M08,124612
LASST290000000000004,1997,M09,126007
LASST290000000000004,1997,M10,127234
LASST290000000000004,1997,M11,128194
LASST290000000000004,1997,M12,128713
LASST290000000000004,1998,M01,128746
LASST290000000000004,1998,M02,128452
LASST290000000000004,1998,M03,128072
LASST290000000000004,1998,M04,127165
LASST290000000000004,1998,M05,125459
LASST290000000000004,1998,M06,123293
LASST290000000000004,1998,M07,120969
LASST290000000000004,1998,M08,118122
LASST290000000000004,1998,M09,114523
LASST290000000000004,1998,M10,109956
LASST290000000000004,1998,M11,104825
LASST290000000000004,1998,M12,100079
LASST290000000000004,1999,M01,96610
LASST290000000000004,1999,M02,95089
LASST290000000000004,1999,M03,95509
LASST290000000000004,1999,M04,97450
LASST290000000000004,1999,M05,99561
LASST290000000000004,1999,M06,100343
LASST290000000000004,1999,M07,99365
LASST290000000000004,1999,M08,96886
LASST290000000000004,1999,M09,93589
LASST290000000000004,1999,M10,90596
LASST290000000000004,1999,M11,88609
LASST290000000000004,1999,M12,88005
LASST290000000000004,2000,M01,88685
LASST290000000000004,2000,M02,89756
LASST290000000000004,2000,M03,90704
LASST290000000000004,2000,M04,91613
LASST290000000000004,2000,M05,93152
LASST290000000000004,2000,M06,95667
LASST290000000000004,2000,M07,98854
LASST290000000000004,2000,M08,102794
LASST290000000000004,2000,M09,107553
LASST290000000000004,2000,M10,112616
LASST290000000000004,2000,M11,117564
LASST290000000000004,2000,M12,121780
LASST290000000000004,2001,M01,124771
LASST290000000000004,2001,M02,126654
LASST290000000000004,2001,M03,127522
LASST290000000000004,2001,M04,127556
LASST290000000000004,2001,M05,127419
LASST290000000000004,2001,M06,128321
LASST290000000000004,2001,M07,130993
LASST290000000000004,2001,M08,135225
LASST290000000000004,2001,M09,140243
LASST290000000000004,2001,M10,145273
LASST290000000000004,2001,M11,149881
LASST290000000000004,2001,M12,153662
LASST290000000000004,2002,M01,156447
LASST290000000000004,2002,M02,158388
LASST290000000000004,2002,M03,159686
LASST290000000000004,2002,M04,160309
LASST290000000000004,2002,M05,160163
LASST290000000000004,2002,M06,159174
LASST290000000000004,2002,M07,157828
LASST290000000000004,2002,M08,156858
LASST290000000000004,2002,M09,156647
LASST290000000000004,2002,M10,157100
LASST290000000000004,2002,M11,157845
LASST290000000000004,2002,M12,158875
LASST290000000000004,2003,M01,160575
LASST290000000000004,2003,M02,162911
LASST290000000000004,2003,M03,165777
LASST290000000000004,2003,M04,169103
LASST290000000000004,2003,M05,172461
LASST290000000000004,2003,M06,175016
LASST290000000000004,2003,M07,175869
LASST290000000000004,2003,M08,174666
LASST290000000000004,2003,M09,171837
LASST290000000000004,2003,M10,168696
LASST290000000000004,2003,M11,166232
LASST290000000000004,2003,M12,164889
LASST290000000000004,2004,M01,164723
LASST290000000000004,2004,M02,165736
LASST290000000000004,2004,M03,167977
LASST290000000000004,2004,M04,170941
LASST290000000000004,2004,M05,174001
LASST290000000000004,2004,M06,176693
LASST290000000000004,2004,M07,178664
LASST290000000000004,2004,M08,179745
LASST290000000000004,2004,M09,180105
LASST290000000000004,2004,M10,179956
LASST290000000000004,2004,M11,179570
LASST290000000000004,2004,M12,179306
LASST290000000000004,2005,M01,178900
LASST290000000000004,2005,M02,177944
LASST290000000000004,2005,M03,175650
LASST290000000000004,2005,M04,171720
LASST290000000000004,2005,M05,166548
LASST290000000000004,2005,M06,161335
LASST290000000000004,2005,M07,157399
