series_id,year,period,value
LASST180000000000004,1996,M01,135249
LASST180000000000004,1996,M02,135213
LASST180000000000004,1996,M03,132890
LASST180000000000004,1996,M04,129737
LASST180000000000004,1996,M05,125988
LASST180000000000004,1996,M06,125498
LASST180000000000004,1996,M07,119494
LASST180000000000004,1996,M08,118096
LASST180000000000004,1996,M09,113558
LASST180000000000004,1996,M10,110505
LASST180000000000004,1996,M11,107423
LASST180000000000004,1996,M12,105698
LASST180000000000004,1997,M01,104577
LASST180000000000004,1997,M02,104383
LASST180000000000004,1997,M03,103163
LASST180000000000004,1997,M04,103962
LASST180000000000004,1997,M05,105143
LASST180000000000004,1997,M06,106208
LASST180000000000004,1997,M07,107261
LASST180000000000004,1997,M08,107618
LASST180000000000004,1997,M09,106088
LASST180000000000004,1997,M10,106126
LASST180000000000004,1997,M11,105182
LASST180000000000004,1997,M12,101781
LASST180000000000004,1998,M01,98313
LASST180000000000004,1998,M02,95478
LASST180000000000004,1998,M03,90461
LASST180000000000004,1998,M04,91813
LASST180000000000004,1998,M05,89311
LASST180000000000004,1998,M06,89468
LASST180000000000004,1998,M07,92438
LASST180000000000004,1998,M08,93232
LASST180000000000004,1998,M09,93190
LASST180000000000004,1998,M10,93689
LASST180000000000004,1998,M11,92970
LASST180000000000004,1998,M12,91025
LASST180000000000004,1999,M01,89936
LASST180000000000004,1999,M02,87011
LASST180000000000004,1999,M03,87823
LASST180000000000004,1999,M04,85483
LASST180000000000004,1999,M05,87829
LASST180000000000004,1999,M06,89517
LASST180000000000004,1999,M07,91098
LASST180000000000004,1999,M08,93596
LASST180000000000004,1999,M09,93815
LASST180000000000004,1999,M10,95411
LASST180000000000004,1999,M11,95779
LASST180000000000004,1999,M12,96208
LASST180000000000004,2000,M01,96654
LASST180000000000004,2000,M02,95899
LASST180000000000004,2000,M03,95442
LASST180000000000004,2000,M04,97845
LASST180000000000004,2000,M05,97038
LASST180000000000004,2000,M06,97311
LASST180000000000004,2000,M07,94176
LASST180000000000004,2000,M08,90853
LASST180000000000004,2000,M09,90198
LASST180000000000004,2000,M10,91033
LASST180000000000004,2000,M11,92454
LASST180000000000004,2000,M12,97094
LASST180000000000004,2001,M01,102627
LASST180000000000004,2001,M02,109417
LASST180000000000004,2001,M03,112647
LASST180000000000004,2001,M04,116067
LASST180000000000004,2001,M05,121384
LASST180000000000004,2001,M06,124990
LASST180000000000004,2001,M07,131427
LASST180000000000004,2001,M08,136740
LASST180000000000004,2001,M09,145973
LASST180000000000004,2001,M10,152738
LASST180000000000004,2001,M11,159379
LASST180000000000004,2001,M12,164558
LASST180000000000004,2002,M01,168037
LASST180000000000004,2002,M02,169636
LASST180000000000004,2002,M03,168417
LASST180000000000004,2002,M04,166298
LASST180000000000004,2002,M05,165443
LASST180000000000004,2002,M06,162479
LASST180000000000004,2002,M07,160079
LASST180000000000004,2002,M08,158158
LASST180000000000004,2002,M09,157926
LASST180000000000004,2002,M10,156713
LASST180000000000004,2002,M11,155103
LASST180000000000004,2002,M12,155150
LASST180000000000004,2003,M01,155831
LASST180000000000004,2003,M02,157536
LASST180000000000004,2003,M03,160042
LASST180000000000004,2003,M04,162235
LASST180000000000004,2003,M05,164601
LASST180000000000004,2003,M06,163854
LASST180000000000004,2003,M07,169915
LASST180000000000004,2003,M08,171619
LASST180000000000004,2003,M09,171315
LASST180000000000004,2003,M10,170512
LASST180000000000004,2003,M11,169590
LASST180000000000004,2003,M12,170282
LASST180000000000004,2004,M01,169148
LASST180000000000004,2004,M02,174628
LASST180000000000004,2004,M03,172668
LASST180000000000004,2004,M04,171028
LASST180000000000004,2004,M05,169692
LASST180000000000004,2004,M06,168998
LASST180000000000004,2004,M07,169100
LASST180000000000004,2004,M08,169885
LASST180000000000004,2004,M09,171366
LASST180000000000004,2004,M10,173466
LASST180000000000004,2004,M11,175717
LASST180000000000004,2004,M12,177562
LASST180000000000004,2005,M01,178350
LASST180000000000004,2005,M02,177848
LASST180000000000004,2005,M03,176077
LASST180000000000004,2005,M04,173720
LASST180000000000004,2005,M05,171597
LASST180000000000004,2005,M06,170472
LASST180000000000004,2005,M07,171022
LASST180000000000004,2005,M08,172575
LASST180000000000004,2005,M09,173745
LASST180000000000004,2005,M10,173394
LASST180000000000004,2005,M11,171344
LASST180000000000004,2005,M12,168242
LASST180000000000004,2006,M01,164988
LASST180000000000004,2006,M02,162588
LASST180000000000004,2006,M03,161839
LASST180000000000004,2006,M04,162687
LASST180000000000004,2006,M05,164272
LASST180000000000004,2006,M06,165595
LASST180000000000004,2006,M07,165824
LASST180000000000004,2006,M08,165101
LASST180000000000004,2006,M09,163844
LASST180000000000004,2006,M10,161759
LASST180000000000004,2006,M11,159034
LASST180000000000004,2006,M12,155861
LASST180000000000004,2007,M01,152566
LASST180000000000004,2007,M02,149327
LASST180000000000004,2007,M03,146293
LASST180000000000004,2007,M04,144039
LASST180000000000004,2007,M05,143156
LASST180000000000004,2007,M06,143898
LASST180000000000004,2007,M07,146110
LASST180000000000004,2007,M08,149082
LASST180000000000004,2007,M09,151674
LASST180000000000004,2007,M10,153444
LASST180000000000004,2007,M11,154050
LASST180000000000004,2007,M12,153740
LASST180000000000004,2008,M01,153645
LASST180000000000004,2008,M02,154945
LASST180000000000004,2008,M03,158726
LASST180000000000004,2008,M04,165104
LASST180000000000004,2008,M05,173283
LASST180000000000004,2008,M06,181996
LASST180000000000004,2008,M07,190337
LASST180000000000004,2008,M08,199001
LASST180000000000004,2008,M09,209851
LASST180000000000004,2008,M10,224511
LASST180000000000004,2008,M11,243292
LASST180000000000004,2008,M12,265241
LASST180000000000004,2009,M01,288323
LASST180000000000004,2009,M02,309761
LASST180000000000004,2009,M03,326390
LASST180000000000004,2009,M04,336337
LASST180000000000004,2009,M05,340052
LASST180000000000004,2009,M06,339373
LASST180000000000004,2009,M07,336497
LASST180000000000004,2009,M08,333090
LASST180000000000004,2009,M09,330366
LASST180000000000004,2009,M10,329279
LASST180000000000004,2009,M11,330217
LASST180000000000004,2009,M12,332494
LASST180000000000004,2010,M01,334238
LASST180000000000004,2010,M02,334145
LASST180000000000004,2010,M03,332090
LASST180000000000004,2010,M04,328538
LASST180000000000004,2010,M05,323844
LASST180000000000004,2010,M06,318986
LASST180000000000004,2010,M07,315007
LASST180000000000004,2010,M08,311975
LASST180000000000004,2010,M09,309184
LASST180000000000004,2010,M10,305412
LASST180000000000004,2010,M11,299958
LASST180000000000004,2010,M12,293246
LASST180000000000004,2011,M01,286607
LASST180000000000004,2011,M02,281336
LASST180000000000004,2011,M03,278330
LASST180000000000004,2011,M04,278188
LASST180000000000004,2011,M05,280919
LASST180000000000004,2011,M06,285324
LASST180000000000004,2011,M07,289645
LASST180000000000004,2011,M08,292392
LASST180000000000004,2011,M09,292385
LASST180000000000004,2011,M10,289392
