series_id,year,period,value
LASST260000000000004,1996,M01,238283
LASST260000000000004,1996,M02,238497
LASST260000000000004,1996,M03,239827
LASST260000000000004,1996,M04,241508
LASST260000000000004,1996,M05,242955
LASST260000000000004,1996,M06,243567
LASST260000000000004,1996,M07,242862
LASST260000000000004,1996,M08,241260
LASST260000000000004,1996,M09,239473
LASST260000000000004,1996,M10,237963
LASST260000000000004,1996,M11,236640
LASST260000000000004,1996,M12,234450
LASST260000000000004,1997,M01,230930
LASST260000000000004,1997,M02,226021
LASST260000000000004,1997,M03,219782
LASST260000000000004,1997,M04,213841
LASST260000000000004,1997,M05,209398
LASST260000000000004,1997,M06,207025
LASST260000000000004,1997,M07,206473
LASST260000000000004,1997,M08,206950
LASST260000000000004,1997,M09,207623
LASST260000000000004,1997,M10,208396
LASST260000000000004,1997,M11,208307
LASST260000000000004,1997,M12,206450
LASST260000000000004,1998,M01,202840
LASST260000000000004,1998,M02,198119
LASST260000000000004,1998,M03,193547
LASST260000000000004,1998,M04,189893
LASST260000000000004,1998,M05,188023
LASST260000000000004,1998,M06,188379
LASST260000000000004,1998,M07,233523
LASST260000000000004,1998,M08,194255
LASST260000000000004,1998,M09,197612
LASST260000000000004,1998,M10,199932
LASST260000000000004,1998,M11,201402
LASST260000000000004,1998,M12,202689
LASST260000000000004,1999,M01,203477
LASST260000000000004,1999,M02,203702
LASST260000000000004,1999,M03,202620
LASST260000000000004,1999,M04,199560
LASST260000000000004,1999,M05,195103
LASST260000000000004,1999,M06,190769
LASST260000000000004,1999,M07,187989
LASST260000000000004,1999,M08,186945
LASST260000000000004,1999,M09,186326
LASST260000000000004,1999,M10,184551
LASST260000000000004,1999,M11,181017
LASST260000000000004,1999,M12,175951
LASST260000000000004,2000,M01,170772
LASST260000000000004,2000,M02,167507
LASST260000000000004,2000,M03,168586
LASST260000000000004,2000,M04,174647
LASST260000000000004,2000,M05,183517
LASST260000000000004,2000,M06,192181
LASST260000000000004,2000,M07,198051
LASST260000000000004,2000,M08,200678
LASST260000000000004,2000,M09,201820
LASST260000000000004,2000,M10,203603
LASST260000000000004,2000,M11,207761
LASST260000000000004,2000,M12,215261
LASST260000000000004,2001,M01,225352
LASST260000000000004,2001,M02,235169
LASST260000000000004,2001,M03,242111
LASST260000000000004,2001,M04,245961
LASST260000000000004,2001,M05,248187
LASST260000000000004,2001,M06,251224
LASST260000000000004,2001,M07,257466
LASST260000000000004,2001,M08,268277
LASST260000000000004,2001,M09,282142
LASST260000000000004,2001,M10,296031
LASST260000000000004,2001,M11,307286
LASST260000000000004,2001,M12,314249
LASST260000000000004,2002,M01,317016
LASST260000000000004,2002,M02,317444
LASST260000000000004,2002,M03,317123
LASST260000000000004,2002,M04,316243
LASST260000000000004,2002,M05,314722
LASST260000000000004,2002,M06,311987
LASST260000000000004,2002,M07,307832
LASST260000000000004,2002,M08,303212
LASST260000000000004,2002,M09,300663
LASST260000000000004,2002,M10,302446
LASST260000000000004,2002,M11,308506
LASST260000000000004,2002,M12,317537
LASST260000000000004,2003,M01,328595
LASST260000000000004,2003,M02,340232
LASST260000000000004,2003,M03,350932
LASST260000000000004,2003,M04,360037
LASST260000000000004,2003,M05,367561
LASST260000000000004,2003,M06,372971
LASST260000000000004,2003,M07,374926
LASST260000000000004,2003,M08,372449
LASST260000000000004,2003,M09,365237
LASST260000000000004,2003,M10,355665
LASST260000000000004,2003,M11,346631
LASST260000000000004,2003,M12,339955
LASST260000000000004,2004,M01,336151
LASST260000000000004,2004,M02,335281
LASST260000000000004,2004,M03,337231
LASST260000000000004,2004,M04,340552
LASST260000000000004,2004,M05,343852
LASST260000000000004,2004,M06,346904
