series_id,year,period,value
LASST390000000000005,1996,M01,5342051
LASST390000000000005,1996,M02,5347687
LASST390000000000005,1996,M03,5357338
LASST390000000000005,1996,M04,5369706
LASST390000000000005,1996,M05,5382081
LASST390000000000005,1996,M06,5392244
LASST390000000000005,1996,M07,5398593
LASST390000000000005,1996,M08,5401142
LASST390000000000005,1996,M09,5400188
LASST390000000000005,1996,M10,5396761
LASST390000000000005,1996,M11,5393476
LASST390000000000005,1996,M12,5392861
LASST390000000000005,1997,M01,5396922
LASST390000000000005,1997,M02,5405966
LASST390000000000005,1997,M03,5419112
LASST390000000000005,1997,M04,5434731
LASST390000000000005,1997,M05,5450287
LASST390000000000005,1997,M06,5463836
LASST390000000000005,1997,M07,5474467
LASST390000000000005,1997,M08,5481822
LASST390000000000005,1997,M09,5486033
LASST390000000000005,1997,M10,5487300
LASST390000000000005,1997,M11,5485683
LASST390000000000005,1997,M12,5482627
LASST390000000000005,1998,M01,5478804
LASST390000000000005,1998,M02,5474334
LASST390000000000005,1998,M03,5469170
LASST390000000000005,1998,M04,5464148
LASST390000000000005,1998,M05,5460369
LASST390000000000005,1998,M06,5458220
LASST390000000000005,1998,M07,5458172
LASST390000000000005,1998,M08,5460605
LASST390000000000005,1998,M09,5465185
LASST390000000000005,1998,M10,5471246
LASST390000000000005,1998,M11,5477252
LASST390000000000005,1998,M12,5481841
LASST390000000000005,1999,M01,5484306
LASST390000000000005,1999,M02,5485346
LASST390000000000005,1999,M03,5486830
LASST390000000000005,1999,M04,5489867
LASST390000000000005,1999,M05,5494571
LASST390000000000005,1999,M06,5500721
LASST390000000000005,1999,M07,5507870
LASST390000000000005,1999,M08,5516106
LASST390000000000005,1999,M09,5525260
LASST390000000000005,1999,M10,5533923
LASST390000000000005,1999,M11,5541623
LASST390000000000005,1999,M12,5547486
LASST390000000000005,2000,M01,5551425
LASST390000000000005,2000,M02,5553340
LASST390000000000005,2000,M03,5552366
LASST390000000000005,2000,M04,5548906
LASST390000000000005,2000,M05,5544039
LASST390000000000005,2000,M06,5538616
LASST390000000000005,2000,M07,5533834
LASST390000000000005,2000,M08,5531601
LASST390000000000005,2000,M09,5533665
LASST390000000000005,2000,M10,5541330
LASST390000000000005,2000,M11,5553345
LASST390000000000005,2000,M12,5566580
LASST390000000000005,2001,M01,5577863
LASST390000000000005,2001,M02,5585074
LASST390000000000005,2001,M03,5587395
LASST390000000000005,2001,M04,5584898
LASST390000000000005,2001,M05,5579606
LASST390000000000005,2001,M06,5573770
LASST390000000000005,2001,M07,5568627
LASST390000000000005,2001,M08,5562825
LASST390000000000005,2001,M09,5555392
LASST390000000000005,2001,M10,5546499
LASST390000000000005,2001,M11,5535870
LASST390000000000005,2001,M12,5524505
LASST390000000000005,2002,M01,5513189
LASST390000000000005,2002,M02,5502080
LASST390000000000005,2002,M03,5491790
LASST390000000000005,2002,M04,5484344
LASST390000000000005,2002,M05,5481059
LASST390000000000005,2002,M06,5481729
LASST390000000000005,2002,M07,5484353
LASST390000000000005,2002,M08,5488318
LASST390000000000005,2002,M09,5493037
LASST390000000000005,2002,M10,5496693
LASST390000000000005,2002,M11,5499722
LASST390000000000005,2002,M12,5502734
LASST390000000000005,2003,M01,5506069
LASST390000000000005,2003,M02,5510032
LASST390000000000005,2003,M03,5513840
LASST390000000000005,2003,M04,5514827
LASST390000000000005,2003,M05,5510992
LASST390000000000005,2003,M06,5503911
LASST390000000000005,2003,M07,5496256
LASST390000000000005,2003,M08,5488942
LASST390000000000005,2003,M09,5482778
LASST390000000000005,2003,M10,5479420
LASST390000000000005,2003,M11,5478877
LASST390000000000005,2003,M12,5479519
LASST390000000000005,2004,M01,5479812
LASST390000000000005,2004,M02,5479471
LASST390000000000005,2004,M03,5479340
LASST390000000000005,2004,M04,5479851
LASST390000000000005,2004,M05,5481097
LASST390000000000005,2004,M06,5482519
LASST390000000000005,2004,M07,5484332
LASST390000000000005,2004,M08,5486460
LASST390000000000005,2004,M09,5487622
LASST390000000000005,2004,M10,5486366
LASST390000000000005,2004,M11,5483597
LASST390000000000005,2004,M12,5482353
