series_id,year,period,value
LASST190000000000005,1996,M01,1544504
LASST190000000000005,1996,M02,1546303
LASST190000000000005,1996,M03,1548188
LASST190000000000005,1996,M04,1550109
LASST190000000000005,1996,M05,1551928
LASST190000000000005,1996,M06,1553686
LASST190000000000005,1996,M07,1555369
LASST190000000000005,1996,M08,1556801
LASST190000000000005,1996,M09,1557595
LASST190000000000005,1996,M10,1557378
LASST190000000000005,1996,M11,1555956
LASST190000000000005,1996,M12,1553875
LASST190000000000005,1997,M01,1552022
LASST190000000000005,1997,M02,1551167
LASST190000000000005,1997,M03,1551384
LASST190000000000005,1997,M04,1552223
LASST190000000000005,1997,M05,1553066
LASST190000000000005,1997,M06,1553260
LASST190000000000005,1997,M07,1552641
LASST190000000000005,1997,M08,1551490
LASST190000000000005,1997,M09,1550547
LASST190000000000005,1997,M10,1550189
LASST190000000000005,1997,M11,1550207
LASST190000000000005,1997,M12,1550322
LASST190000000000005,1998,M01,1550330
LASST190000000000005,1998,M02,1550172
LASST190000000000005,1998,M03,1549671
LASST190000000000005,1998,M04,1549157
LASST190000000000005,1998,M05,1548876
LASST190000000000005,1998,M06,1548848
LASST190000000000005,1998,M07,1549101
LASST190000000000005,1998,M08,1549495
LASST190000000000005,1998,M09,1549811
LASST190000000000005,1998,M10,1550001
LASST190000000000005,1998,M11,1550247
LASST190000000000005,1998,M12,1550483
LASST190000000000005,1999,M01,1550880
LASST190000000000005,1999,M02,1551743
LASST190000000000005,1999,M03,1553076
LASST190000000000005,1999,M04,1554278
LASST190000000000005,1999,M05,1554670
LASST190000000000005,1999,M06,1554054
LASST190000000000005,1999,M07,1552681
LASST190000000000005,1999,M08,1551151
LASST190000000000005,1999,M09,1550077
LASST190000000000005,1999,M10,1550125
LASST190000000000005,1999,M11,1551619
LASST190000000000005,1999,M12,1553806
LASST190000000000005,2000,M01,1555333
LASST190000000000005,2000,M02,1555261
LASST190000000000005,2000,M03,1553844
LASST190000000000005,2000,M04,1551754
LASST190000000000005,2000,M05,1549833
LASST190000000000005,2000,M06,1548922
LASST190000000000005,2000,M07,1549367
LASST190000000000005,2000,M08,1551231
LASST190000000000005,2000,M09,1554123
LASST190000000000005,2000,M10,1557033
LASST190000000000005,2000,M11,1559083
LASST190000000000005,2000,M12,1560287
LASST190000000000005,2001,M01,1560929
LASST190000000000005,2001,M02,1561146
LASST190000000000005,2001,M03,1561024
LASST190000000000005,2001,M04,1561068
LASST190000000000005,2001,M05,1561548
LASST190000000000005,2001,M06,1561858
LASST190000000000005,2001,M07,1561467
LASST190000000000005,2001,M08,1560038
LASST190000000000005,2001,M09,1557899
LASST190000000000005,2001,M10,1555891
LASST190000000000005,2001,M11,1554622
LASST190000000000005,2001,M12,1554788
LASST190000000000005,2002,M01,1556811
LASST190000000000005,2002,M02,1560304
LASST190000000000005,2002,M03,1564104
LASST190000000000005,2002,M04,1567319
LASST190000000000005,2002,M05,1569616
LASST190000000000005,2002,M06,1571102
LASST190000000000005,2002,M07,1571726
LASST190000000000005,2002,M08,1571400
LASST190000000000005,2002,M09,1570102
LASST190000000000005,2002,M10,1567891
LASST190000000000005,2002,M11,1564929
LASST190000000000005,2002,M12,1560979
LASST190000000000005,2003,M01,1556124
LASST190000000000005,2003,M02,1550860
LASST190000000000005,2003,M03,1545634
LASST190000000000005,2003,M04,1540501
LASST190000000000005,2003,M05,1535876
LASST190000000000005,2003,M06,1532733
LASST190000000000005,2003,M07,1531534
LASST190000000000005,2003,M08,1532215
LASST190000000000005,2003,M09,1534272
LASST190000000000005,2003,M10,1536661
LASST190000000000005,2003,M11,1538554
LASST190000000000005,2003,M12,1539417
LASST190000000000005,2004,M01,1538948
LASST190000000000005,2004,M02,1537641
LASST190000000000005,2004,M03,1536654
LASST190000000000005,2004,M04,1536527
LASST190000000000005,2004,M05,1536950
LASST190000000000005,2004,M06,1537400
LASST190000000000005,2004,M07,1537850
LASST190000000000005,2004,M08,1538099
LASST190000000000005,2004,M09,1537983
LASST190000000000005,2004,M10,1537970
LASST190000000000005,2004,M11,1538735
LASST190000000000005,2004,M12,1540752
LASST190000000000005,2005,M01,1543970
LASST190000000000005,2005,M02,1547793
LASST190000000000005,2005,M03,1551760
LASST190000000000005,2005,M04,1555891
LASST190000000000005,2005,M05,1560221
LASST190000000000005,2005,M06,1564205
LASST190000000000005,2005,M07,1567242
LASST190000000000005,2005,M08,1569351
LASST190000000000005,2005,M09,1571026
LASST190000000000005,2005,M10,1572748
LASST190000000000005,2005,M11,1575012
LASST190000000000005,2005,M12,1578326
LASST190000000000005,2006,M01,1583062
LASST190000000000005,2006,M02,1588679
LASST190000000000005,2006,M03,1593926
LASST190000000000005,2006,M04,1597863
LASST190000000000005,2006,M05,1600243
LASST190000000000005,2006,M06,1601360
LASST190000000000005,2006,M07,1602110
LASST190000000000005,2006,M08,1603322
LASST190000000000005,2006,M09,1605106
LASST190000000000005,2006,M10,1607224
LASST190000000000005,2006,M11,1608946
LASST190000000000005,2006,M12,1609387
LASST190000000000005,2007,M01,1608415
LASST190000000000005,2007,M02,1606781
LASST190000000000005,2007,M03,1605263
LASST190000000000005,2007,M04,1604315
LASST190000000000005,2007,M05,1603958
LASST190000000000005,2007,M06,1604280
LASST190000000000005,2007,M07,1605085
LASST190000000000005,2007,M08,1606199
LASST190000000000005,2007,M09,1607803
LASST190000000000005,2007,M10,1609841
LASST190000000000005,2007,M11,1612176
LASST190000000000005,2007,M12,1614737
LASST190000000000005,2008,M01,1616872
LASST190000000000005,2008,M02,1618204
LASST190000000000005,2008,M03,1618977
LASST190000000000005,2008,M04,1619570
LASST190000000000005,2008,M05,1620497
LASST190000000000005,2008,M06,1621892
LASST190000000000005,2008,M07,1623399
LASST190000000000005,2008,M08,1624309
LASST190000000000005,2008,M09,1623733
LASST190000000000005,2008,M10,1621166
LASST190000000000005,2008,M11,1616390
LASST190000000000005,2008,M12,1609624
LASST190000000000005,2009,M01,1601653
LASST190000000000005,2009,M02,1593597
LASST190000000000005,2009,M03,1586645
LASST190000000000005,2009,M04,1581675
LASST190000000000005,2009,M05,1578505
LASST190000000000005,2009,M06,1576584
LASST190000000000005,2009,M07,1575034
LASST190000000000005,2009,M08,1573124
LASST190000000000005,2009,M09,1570698
LASST190000000000005,2009,M10,1567968
LASST190000000000005,2009,M11,1565929
LASST190000000000005,2009,M12,1565632
LASST190000000000005,2010,M01,1567583
LASST190000000000005,2010,M02,1571168
LASST190000000000005,2010,M03,1574956
LASST190000000000005,2010,M04,1577448
LASST190000000000005,2010,M05,1578079
LASST190000000000005,2010,M06,1576967
LASST190000000000005,2010,M07,1575022
LASST190000000000005,2010,M08,1573520
LASST190000000000005,2010,M09,1573185
LASST190000000000005,2010,M10,1574257
LASST190000000000005,2010,M11,1576284
LASST190000000000005,2010,M12,1578486
LASST190000000000005,2011,M01,1580036
LASST190000000000005,2011,M02,1580466
