series_id,year,period,value
LASST550000000000005,1996,M01,2787539
LASST550000000000005,1996,M02,2794614
LASST550000000000005,1996,M03,2802146
LASST550000000000005,1996,M04,2809059
LASST550000000000005,1996,M05,2814832
LASST550000000000005,1996,M06,2819405
LASST550000000000005,1996,M07,2823048
LASST550000000000005,1996,M08,2825738
LASST550000000000005,1996,M09,2827048
LASST550000000000005,1996,M10,2826613
LASST550000000000005,1996,M11,2824786
LASST550000000000005,1996,M12,2822876
LASST550000000000005,1997,M01,2822151
LASST550000000000005,1997,M02,2823357
LASST550000000000005,1997,M03,2827001
LASST550000000000005,1997,M04,2833066
LASST550000000000005,1997,M05,2840392
LASST550000000000005,1997,M06,2848093
LASST550000000000005,1997,M07,2856153
LASST550000000000005,1997,M08,2864157
LASST550000000000005,1997,M09,2871401
LASST550000000000005,1997,M10,2877028
LASST550000000000005,1997,M11,2880411
LASST550000000000005,1997,M12,2881632
LASST550000000000005,1998,M01,2880881
LASST550000000000005,1998,M02,2879003
LASST550000000000005,1998,M03,2876623
LASST550000000000005,1998,M04,2874155
LASST550000000000005,1998,M05,2871848
LASST550000000000005,1998,M06,2869250
LASST550000000000005,1998,M07,2865865
LASST550000000000005,1998,M08,2862576
LASST550000000000005,1998,M09,2860357
LASST550000000000005,1998,M10,2859532
LASST550000000000005,1998,M11,2859558
LASST550000000000005,1998,M12,2859486
LASST550000000000005,1999,M01,2859112
LASST550000000000005,1999,M02,2858318
LASST550000000000005,1999,M03,2857466
LASST550000000000005,1999,M04,2857225
LASST550000000000005,1999,M05,2857912
LASST550000000000005,1999,M06,2859770
LASST550000000000005,1999,M07,2862406
LASST550000000000005,1999,M08,2865137
LASST550000000000005,1999,M09,2867776
LASST550000000000005,1999,M10,2870343
LASST550000000000005,1999,M11,2873335
LASST550000000000005,1999,M12,2876716
LASST550000000000005,2000,M01,2879811
LASST550000000000005,2000,M02,2881910
LASST550000000000005,2000,M03,2882645
LASST550000000000005,2000,M04,2881953
LASST550000000000005,2000,M05,2880214
LASST550000000000005,2000,M06,2877989
LASST550000000000005,2000,M07,2876222
LASST550000000000005,2000,M08,2876001
LASST550000000000005,2000,M09,2877839
LASST550000000000005,2000,M10,2881759
LASST550000000000005,2000,M11,2886806
LASST550000000000005,2000,M12,2891751
LASST550000000000005,2001,M01,2895407
LASST550000000000005,2001,M02,2897006
LASST550000000000005,2001,M03,2896352
LASST550000000000005,2001,M04,2893801
LASST550000000000005,2001,M05,2890505
LASST550000000000005,2001,M06,2887013
LASST550000000000005,2001,M07,2883527
LASST550000000000005,2001,M08,2879406
LASST550000000000005,2001,M09,2874178
LASST550000000000005,2001,M10,2868131
LASST550000000000005,2001,M11,2861690
LASST550000000000005,2001,M12,2855952
LASST550000000000005,2002,M01,2851844
LASST550000000000005,2002,M02,2849531
LASST550000000000005,2002,M03,2848436
LASST550000000000005,2002,M04,2848476
LASST550000000000005,2002,M05,2849695
LASST550000000000005,2002,M06,2852212
LASST550000000000005,2002,M07,2855371
LASST550000000000005,2002,M08,2858685
LASST550000000000005,2002,M09,2861985
LASST550000000000005,2002,M10,2864927
LASST550000000000005,2002,M11,2867684
LASST550000000000005,2002,M12,2870119
LASST550000000000005,2003,M01,2872384
LASST550000000000005,2003,M02,2874795
LASST550000000000005,2003,M03,2876717
LASST550000000000005,2003,M04,2876920
LASST550000000000005,2003,M05,2874758
LASST550000000000005,2003,M06,2871372
LASST550000000000005,2003,M07,2868632
LASST550000000000005,2003,M08,2867729
LASST550000000000005,2003,M09,2869119
LASST550000000000005,2003,M10,2872433
LASST550000000000005,2003,M11,2876607
LASST550000000000005,2003,M12,2880309
LASST550000000000005,2004,M01,2882343
LASST550000000000005,2004,M02,2882596
LASST550000000000005,2004,M03,2882542
LASST550000000000005,2004,M04,2883107
LASST550000000000005,2004,M05,2884031
LASST550000000000005,2004,M06,2884797
LASST550000000000005,2004,M07,2884938
LASST550000000000005,2004,M08,2884070
LASST550000000000005,2004,M09,2881867
LASST550000000000005,2004,M10,2878404
LASST550000000000005,2004,M11,2874510
LASST550000000000005,2004,M12,2871388
LASST550000000000005,2005,M01,2869836
LASST550000000000005,2005,M02,2869717
LASST550000000000005,2005,M03,2870721
LASST550000000000005,2005,M04,2873040
LASST550000000000005,2005,M05,2876844
LASST550000000000005,2005,M06,2881177
LASST550000000000005,2005,M07,2884909
LASST550000000000005,2005,M08,2887788
LASST550000000000005,2005,M09,2889929
LASST550000000000005,2005,M10,2891738
LASST550000000000005,2005,M11,2893598
LASST550000000000005,2005,M12,2895770
LASST550000000000005,2006,M01,2898834
