series_id,year,period,value
LASST200000000000005,1996,M01,1301345
LASST200000000000005,1996,M02,1302225
LASST200000000000005,1996,M03,1303609
LASST200000000000005,1996,M04,1305370
LASST200000000000005,1996,M05,1307342
LASST200000000000005,1996,M06,1309421
LASST200000000000005,1996,M07,1311583
LASST200000000000005,1996,M08,1313815
LASST200000000000005,1996,M09,1315831
LASST200000000000005,1996,M10,1317287
LASST200000000000005,1996,M11,1318289
LASST200000000000005,1996,M12,1319220
LASST200000000000005,1997,M01,1320310
LASST200000000000005,1997,M02,1321659
LASST200000000000005,1997,M03,1323533
LASST200000000000005,1997,M04,1325901
LASST200000000000005,1997,M05,1328222
LASST200000000000005,1997,M06,1330108
LASST200000000000005,1997,M07,1331515
LASST200000000000005,1997,M08,1332527
LASST200000000000005,1997,M09,1333423
LASST200000000000005,1997,M10,1334361
LASST200000000000005,1997,M11,1335303
LASST200000000000005,1997,M12,1336401
LASST200000000000005,1998,M01,1337739
LASST200000000000005,1998,M02,1339232
LASST200000000000005,1998,M03,1340651
LASST200000000000005,1998,M04,1342126
LASST200000000000005,1998,M05,1343947
LASST200000000000005,1998,M06,1346115
LASST200000000000005,1998,M07,1348420
LASST200000000000005,1998,M08,1350831
LASST200000000000005,1998,M09,1353301
LASST200000000000005,1998,M10,1355748
LASST200000000000005,1998,M11,1357760
LASST200000000000005,1998,M12,1358863
LASST200000000000005,1999,M01,1359035
LASST200000000000005,1999,M02,1358564
LASST200000000000005,1999,M03,1357804
LASST200000000000005,1999,M04,1357032
LASST200000000000005,1999,M05,1356499
LASST200000000000005,1999,M06,1356478
LASST200000000000005,1999,M07,1356899
LASST200000000000005,1999,M08,1357538
LASST200000000000005,1999,M09,1358156
LASST200000000000005,1999,M10,1358478
LASST200000000000005,1999,M11,1358622
LASST200000000000005,1999,M12,1358646
LASST200000000000005,2000,M01,1358505
LASST200000000000005,2000,M02,1358137
LASST200000000000005,2000,M03,1357387
LASST200000000000005,2000,M04,1356038
LASST200000000000005,2000,M05,1353980
LASST200000000000005,2000,M06,1351303
LASST200000000000005,2000,M07,1348477
LASST200000000000005,2000,M08,1346124
LASST200000000000005,2000,M09,1344654
