series_id,year,period,value
LASST460000000000005,1996,M01,375008
LASST460000000000005,1996,M02,375525
LASST460000000000005,1996,M03,376218
LASST460000000000005,1996,M04,377031
LASST460000000000005,1996,M05,377873
LASST460000000000005,1996,M06,378657
LASST460000000000005,1996,M07,379322
LASST460000000000005,1996,M08,379851
LASST460000000000005,1996,M09,380205
LASST460000000000005,1996,M10,380375
LASST460000000000005,1996,M11,380474
LASST460000000000005,1996,M12,380643
LASST460000000000005,1997,M01,380938
LASST460000000000005,1997,M02,381349
LASST460000000000005,1997,M03,381892
LASST460000000000005,1997,M04,382514
LASST460000000000005,1997,M05,383069
LASST460000000000005,1997,M06,383493
LASST460000000000005,1997,M07,383831
LASST460000000000005,1997,M08,384125
LASST460000000000005,1997,M09,384422
LASST460000000000005,1997,M10,384728
LASST460000000000005,1997,M11,384999
LASST460000000000005,1997,M12,385236
LASST460000000000005,1998,M01,385447
LASST460000000000005,1998,M02,385639
LASST460000000000005,1998,M03,385803
LASST460000000000005,1998,M04,386017
LASST460000000000005,1998,M05,386374
LASST460000000000005,1998,M06,386858
LASST460000000000005,1998,M07,387403
LASST460000000000005,1998,M08,388007
LASST460000000000005,1998,M09,388657
LASST460000000000005,1998,M10,389321
LASST460000000000005,1998,M11,389898
LASST460000000000005,1998,M12,390290
LASST460000000000005,1999,M01,390516
LASST460000000000005,1999,M02,390639
LASST460000000000005,1999,M03,390735
LASST460000000000005,1999,M04,390865
LASST460000000000005,1999,M05,391083
LASST460000000000005,1999,M06,391461
LASST460000000000005,1999,M07,391967
LASST460000000000005,1999,M08,392540
LASST460000000000005,1999,M09,393135
LASST460000000000005,1999,M10,393700
LASST460000000000005,1999,M11,394269
LASST460000000000005,1999,M12,394849
LASST460000000000005,2000,M01,395393
LASST460000000000005,2000,M02,395869
LASST460000000000005,2000,M03,396239
LASST460000000000005,2000,M04,396458
LASST460000000000005,2000,M05,396525
LASST460000000000005,2000,M06,396473
LASST460000000000005,2000,M07,396425
LASST460000000000005,2000,M08,396545
LASST460000000000005,2000,M09,396911
LASST460000000000005,2000,M10,397561
LASST460000000000005,2000,M11,398392
LASST460000000000005,2000,M12,399215
LASST460000000000005,2001,M01,399854
LASST460000000000005,2001,M02,400221
LASST460000000000005,2001,M03,400335
LASST460000000000005,2001,M04,400254
LASST460000000000005,2001,M05,400112
LASST460000000000005,2001,M06,399993
LASST460000000000005,2001,M07,399956
LASST460000000000005,2001,M08,399930
LASST460000000000005,2001,M09,399884
LASST460000000000005,2001,M10,399861
LASST460000000000005,2001,M11,399896
LASST460000000000005,2001,M12,400072
LASST460000000000005,2002,M01,400418
LASST460000000000005,2002,M02,400860
LASST460000000000005,2002,M03,401320
LASST460000000000005,2002,M04,401820
LASST460000000000005,2002,M05,402369
