series_id,year,period,value
LASST260000000000003,1996,M01,4.9
LASST260000000000003,1996,M02,4.9
LASST260000000000003,1996,M03,4.9
LASST260000000000003,1996,M04,5.0
LASST260000000000003,1996,M05,5.0
LASST260000000000003,1996,M06,5.0
LASST260000000000003,1996,M07,5.0
LASST260000000000003,1996,M08,4.9
LASST260000000000003,1996,M09,4.9
LASST260000000000003,1996,M10,4.8
LASST260000000000003,1996,M11,4.8
LASST260000000000003,1996,M12,4.8
LASST260000000000003,1997,M01,4.7
LASST260000000000003,1997,M02,4.6
LASST260000000000003,1997,M03,4.5
LASST260000000000003,1997,M04,4.3
LASST260000000000003,1997,M05,4.2
LASST260000000000003,1997,M06,4.2
LASST260000000000003,1997,M07,4.2
LASST260000000000003,1997,M08,4.2
LASST260000000000003,1997,M09,4.2
LASST260000000000003,1997,M10,4.2
LASST260000000000003,1997,M11,4.2
LASST260000000000003,1997,M12,4.1
LASST260000000000003,1998,M01,4.0
LASST260000000000003,1998,M02,4.0
LASST260000000000003,1998,M03,3.9
LASST260000000000003,1998,M04,3.8
LASST260000000000003,1998,M05,3.8
LASST260000000000003,1998,M06,3.8
LASST260000000000003,1998,M07,4.7
LASST260000000000003,1998,M08,3.9
LASST260000000000003,1998,M09,3.9
LASST260000000000003,1998,M10,4.0
LASST260000000000003,1998,M11,4.0
LASST260000000000003,1998,M12,4.0
LASST260000000000003,1999,M01,4.0
LASST260000000000003,1999,M02,4.0
LASST260000000000003,1999,M03,4.0
LASST260000000000003,1999,M04,3.9
LASST260000000000003,1999,M05,3.8
LASST260000000000003,1999,M06,3.7
LASST260000000000003,1999,M07,3.7
LASST260000000000003,1999,M08,3.7
LASST260000000000003,1999,M09,3.6
LASST260000000000003,1999,M10,3.6
LASST260000000000003,1999,M11,3.5
LASST260000000000003,1999,M12,3.4
LASST260000000000003,2000,M01,3.3
LASST260000000000003,2000,M02,3.2
LASST260000000000003,2000,M03,3.3
LASST260000000000003,2000,M04,3.4
LASST260000000000003,2000,M05,3.6
LASST260000000000003,2000,M06,3.7
LASST260000000000003,2000,M07,3.8
LASST260000000000003,2000,M08,3.9
LASST260000000000003,2000,M09,3.9
LASST260000000000003,2000,M10,4.0
LASST260000000000003,2000,M11,4.0
LASST260000000000003,2000,M12,4.2
LASST260000000000003,2001,M01,4.4
LASST260000000000003,2001,M02,4.5
LASST260000000000003,2001,M03,4.7
LASST260000000000003,2001,M04,4.8
LASST260000000000003,2001,M05,4.8
LASST260000000000003,2001,M06,4.9
LASST260000000000003,2001,M07,5.0
LASST260000000000003,2001,M08,5.2
LASST260000000000003,2001,M09,5.5
LASST260000000000003,2001,M10,5.8
LASST260000000000003,2001,M11,6.0
LASST260000000000003,2001,M12,6.2
LASST260000000000003,2002,M01,6.3
LASST260000000000003,2002,M02,6.3
LASST260000000000003,2002,M03,6.3
LASST260000000000003,2002,M04,6.3
LASST260000000000003,2002,M05,6.3
LASST260000000000003,2002,M06,6.2
LASST260000000000003,2002,M07,6.1
LASST260000000000003,2002,M08,6.0
LASST260000000000003,2002,M09,6.0
LASST260000000000003,2002,M10,6.0
LASST260000000000003,2002,M11,6.2
LASST260000000000003,2002,M12,6.3
LASST260000000000003,2003,M01,6.6
LASST260000000000003,2003,M02,6.8
LASST260000000000003,2003,M03,7.0
LASST260000000000003,2003,M04,7.2
LASST260000000000003,2003,M05,7.3
LASST260000000000003,2003,M06,7.4
LASST260000000000003,2003,M07,7.5
LASST260000000000003,2003,M08,7.4
LASST260000000000003,2003,M09,7.3
LASST260000000000003,2003,M10,7.1
LASST260000000000003,2003,M11,6.9
LASST260000000000003,2003,M12,6.8
LASST260000000000003,2004,M01,6.7
LASST260000000000003,2004,M02,6.7
LASST260000000000003,2004,M03,6.7
LASST260000000000003,2004,M04,6.8
LASST260000000000003,2004,M05,6.8
LASST260000000000003,2004,M06,6.9
LASST260000000000003,2004,M07,7.0
LASST260000000000003,2004,M08,7.0
LASST260000000000003,2004,M09,7.1
LASST260000000000003,2004,M10,7.2
LASST260000000000003,2004,M11,7.2
LASST260000000000003,2004,M12,7.2
LASST260000000000003,2005,M01,7.2
LASST260000000000003,2005,M02,7.1
LASST260000000000003,2005,M03,7.0
LASST260000000000003,2005,M04,6.9
LASST260000000000003,2005,M05,6.8
LASST260000000000003,2005,M06,6.7
LASST260000000000003,2005,M07,6.6
LASST260000000000003,2005,M08,6.5
LASST260000000000003,2005,M09,6.5
LASST260000000000003,2005,M10,6.5
LASST260000000000003,2005,M11,6.6
LASST260000000000003,2005,M12,6.7
LASST260000000000003,2006,M01,6.7
LASST260000000000003,2006,M02,6.7
LASST260000000000003,2006,M03,6.7
LASST260000000000003,2006,M04,6.8
LASST260000000000003,2006,M05,6.8
LASST260000000000003,2006,M06,6.8
LASST260000000000003,2006,M07,6.9
LASST260000000000003,2006,M08,7.0
LASST260000000000003,2006,M09,7.0
LASST260000000000003,2006,M10,7.0
LASST260000000000003,2006,M11,7.0
LASST260000000000003,2006,M12,7.0
LASST260000000000003,2007,M01,6.9
LASST260000000000003,2007,M02,6.9
LASST260000000000003,2007,M03,6.9
LASST260000000000003,2007,M04,6.9
LASST260000000000003,2007,M05,6.9
LASST260000000000003,2007,M06,7.0
LASST260000000000003,2007,M07,7.1
LASST260000000000003,2007,M08,7.2
LASST260000000000003,2007,M09,7.2
LASST260000000000003,2007,M10,7.3
LASST260000000000003,2007,M11,7.3
LASST260000000000003,2007,M12,7.2
LASST260000000000003,2008,M01,7.2
LASST260000000000003,2008,M02,7.2
LASST260000000000003,2008,M03,7.3
LASST260000000000003,2008,M04,7.4
LASST260000000000003,2008,M05,7.7
LASST260000000000003,2008,M06,7.9
LASST260000000000003,2008,M07,8.2
LASST260000000000003,2008,M08,8.4
LASST260000000000003,2008,M09,8.7
LASST260000000000003,2008,M10,9.1
LASST260000000000003,2008,M11,9.6
LASST260000000000003,2008,M12,10.1
LASST260000000000003,2009,M01,11.0
LASST260000000000003,2009,M02,11.9
LASST260000000000003,2009,M03,12.7
LASST260000000000003,2009,M04,13.3
LASST260000000000003,2009,M05,13.8
LASST260000000000003,2009,M06,14.3
LASST260000000000003,2009,M07,14.3
LASST260000000000003,2009,M08,14.2
LASST260000000000003,2009,M09,14.2
LASST260000000000003,2009,M10,14.1
LASST260000000000003,2009,M11,14.0
LASST260000000000003,2009,M12,14.0
LASST260000000000003,2010,M01,13.9
LASST260000000000003,2010,M02,13.8
LASST260000000000003,2010,M03,13.7
LASST260000000000003,2010,M04,13.4
LASST260000000000003,2010,M05,13.2
LASST260000000000003,2010,M06,12.9
LASST260000000000003,2010,M07,12.9
LASST260000000000003,2010,M08,12.5
LASST260000000000003,2010,M09,12.2
LASST260000000000003,2010,M10,11.8
LASST260000000000003,2010,M11,11.5
LASST260000000000003,2010,M12,11.1
LASST260000000000003,2011,M01,10.8
LASST260000000000003,2011,M02,10.6
LASST260000000000003,2011,M03,10.2
LASST260000000000003,2011,M04,10.2
LASST260000000000003,2011,M05,10.3
LASST260000000000003,2011,M06,10.3
LASST260000000000003,2011,M07,10.3
LASST260000000000003,2011,M08,10.2
LASST260000000000003,2011,M09,10.0
LASST260000000000003,2011,M10,9.8
LASST260000000000003,2011,M11,9.6
LASST260000000000003,2011,M12,9.4
LASST260000000000003,2012,M01,9.2
LASST260000000000003,2012,M02,9.1
LASST260000000000003,2012,M03,9.1
LASST260000000000003,2012,M04,9.1
LASST260000000000003,2012,M05,9.1
LASST260000000000003,2012,M06,9.1
LASST260000000000003,2012,M07,9.1
LASST260000000000003,2012,M08,9.0
LASST260000000000003,2012,M09,9.0
LASST260000000000003,2012,M10,9.0
LASST260000000000003,2012,M11,9.0
LASST260000000000003,2012,M12,9.0
LASST260000000000003,2013,M01,9.0
LASST260000000000003,2013,M02,9.0
LASST260000000000003,2013,M03,8.9
LASST260000000000003,2013,M04,8.9
LASST260000000000003,2013,M05,8.8
LASST260000000000003,2013,M06,8.8
LASST260000000000003,2013,M07,8.8
LASST260000000000003,2013,M08,8.8
LASST260000000000003,2013,M09,8.7
LASST260000000000003,2013,M10,8.5
LASST260000000000003,2013,M11,8.4
LASST260000000000003,2013,M12,8.2
LASST260000000000003,2014,M01,8.1
LASST260000000000003,2014,M02,8.0
LASST260000000000003,2014,M03,7.8
LASST260000000000003,2014,M04,7.7
LASST260000000000003,2014,M05,7.5
LASST260000000000003,2014,M06,7.4
LASST260000000000003,2014,M07,7.2
LASST260000000000003,2014,M08,7.0
LASST260000000000003,2014,M09,6.8
LASST260000000000003,2014,M10,6.6
LASST260000000000003,2014,M11,6.4
LASST260000000000003,2014,M12,6.2
LASST260000000000003,2015,M01,6.0
LASST260000000000003,2015,M02,5.9
LASST260000000000003,2015,M03,5.8
LASST260000000000003,2015,M04,5.7
LASST260000000000003,2015,M05,5.6
LASST260000000000003,2015,M06,5.5
LASST260000000000003,2015,M07,5.4
LASST260000000000003,2015,M08,5.2
LASST260000000000003,2015,M09,5.1
LASST260000000000003,2015,M10,5.0
LASST260000000000003,2015,M11,4.9
