series_id,year,period,value
LASST200000000000004,1996,M01,55192
LASST200000000000004,1996,M02,56274
LASST200000000000004,1996,M03,57505
LASST200000000000004,1996,M04,58568
LASST200000000000004,1996,M05,59162
LASST200000000000004,1996,M06,59306
LASST200000000000004,1996,M07,59188
LASST200000000000004,1996,M08,58995
LASST200000000000004,1996,M09,58871
LASST200000000000004,1996,M10,58845
LASST200000000000004,1996,M11,58754
LASST200000000000004,1996,M12,58379
LASST200000000000004,1997,M01,57686
LASST200000000000004,1997,M02,56662
LASST200000000000004,1997,M03,55275
LASST200000000000004,1997,M04,53829
LASST200000000000004,1997,M05,52644
LASST200000000000004,1997,M06,51786
LASST200000000000004,1997,M07,51160
LASST200000000000004,1997,M08,50710
LASST200000000000004,1997,M09,50364
LASST200000000000004,1997,M10,50131
LASST200000000000004,1997,M11,49989
LASST200000000000004,1997,M12,49892
LASST200000000000004,1998,M01,49870
LASST200000000000004,1998,M02,50091
LASST200000000000004,1998,M03,50673
LASST200000000000004,1998,M04,51457
LASST200000000000004,1998,M05,52292
LASST200000000000004,1998,M06,53099
LASST200000000000004,1998,M07,53798
LASST200000000000004,1998,M08,54099
LASST200000000000004,1998,M09,53801
LASST200000000000004,1998,M10,52815
LASST200000000000004,1998,M11,51364
LASST200000000000004,1998,M12,49817
LASST200000000000004,1999,M01,48461
LASST200000000000004,1999,M02,47651
LASST200000000000004,1999,M03,47548
LASST200000000000004,1999,M04,48107
LASST200000000000004,1999,M05,48900
LASST200000000000004,1999,M06,49486
LASST200000000000004,1999,M07,49700
LASST200000000000004,1999,M08,49607
LASST200000000000004,1999,M09,49391
LASST200000000000004,1999,M10,49289
LASST200000000000004,1999,M11,49419
LASST200000000000004,1999,M12,49868
LASST200000000000004,2000,M01,50566
LASST200000000000004,2000,M02,51124
LASST200000000000004,2000,M03,51358
LASST200000000000004,2000,M04,51332
LASST200000000000004,2000,M05,51331
LASST200000000000004,2000,M06,51584
LASST200000000000004,2000,M07,52029
LASST200000000000004,2000,M08,52664
LASST200000000000004,2000,M09,53453
LASST200000000000004,2000,M10,54315
LASST200000000000004,2000,M11,55180
LASST200000000000004,2000,M12,55887
LASST200000000000004,2001,M01,56368
LASST200000000000004,2001,M02,56688
LASST200000000000004,2001,M03,56851
LASST200000000000004,2001,M04,56895
LASST200000000000004,2001,M05,56943
LASST200000000000004,2001,M06,57286
LASST200000000000004,2001,M07,58228
LASST200000000000004,2001,M08,59838
LASST200000000000004,2001,M09,61968
LASST200000000000004,2001,M10,64335
LASST200000000000004,2001,M11,66691
LASST200000000000004,2001,M12,68794
LASST200000000000004,2002,M01,70421
LASST200000000000004,2002,M02,71529
LASST200000000000004,2002,M03,72227
LASST200000000000004,2002,M04,72632
LASST200000000000004,2002,M05,72891
LASST200000000000004,2002,M06,73024
LASST200000000000004,2002,M07,73101
LASST200000000000004,2002,M08,73223
LASST200000000000004,2002,M09,73422
LASST200000000000004,2002,M10,73593
LASST200000000000004,2002,M11,73647
LASST200000000000004,2002,M12,73675
LASST200000000000004,2003,M01,74008
LASST200000000000004,2003,M02,74883
LASST200000000000004,2003,M03,76309
LASST200000000000004,2003,M04,78179
LASST200000000000004,2003,M05,80244
LASST200000000000004,2003,M06,82151
LASST200000000000004,2003,M07,83492
LASST200000000000004,2003,M08,84076
